"frame","x [nm]","y [nm]","uncertainty [nm]"
285.0,38.27376119499417,108.58049013679413,0.14324160777005412
285.0,67.28971313527651,21.30611549409976,0.1831131592392876
285.0,77.94456723222187,49.66426622042804,0.19765144361630413
285.0,97.82364945169061,56.28109276754908,0.1262249748339899
285.0,111.1719274172084,76.18800520934056,0.15355751367190526
285.0,113.42552592285949,41.383716041181515,0.17553850584415687
285.0,117.09759831142931,60.111167619598916,0.17139172162173552
285.0,120.31953072101712,136.48372625369964,0.23556196499020673
285.0,130.58214973290674,99.5088144639348,0.2300187871813442
285.0,140.2384820339083,92.08678319394328,0.15585765110639388
285.0,142.39505684635103,135.34780536991752,0.19243887547301605
285.0,144.4275894749239,72.33790644854325,0.19962584509076314
285.0,147.64540622491643,126.89778858620605,0.1854276238171932
285.0,168.6382281955543,131.3687079942569,0.17043010371691644
286.0,38.13226328921505,108.55216195972058,0.15379999386621437
286.0,67.09171133846431,21.3929955531999,0.17605076261243058
286.0,78.06382394646349,49.47494215018564,0.19683140536178992
286.0,97.74463864015902,56.296411660374275,0.12643772980356272
286.0,110.94821980182294,76.31627565491114,0.1621425017167396
286.0,113.34414895618195,41.39713409342001,0.18556527155704253
286.0,117.10906185885699,60.19964826898077,0.17931490449513787
286.0,120.55250840469725,136.1135388431096,0.22845594368619587
286.0,140.33341573455712,92.29920423185915,0.1494262590357818
286.0,142.49927096006834,135.76816164020858,0.16695356508293463
286.0,144.54549619863636,72.42792470210827,0.19819090598800507
286.0,147.6391809052604,126.70249944881974,0.20260421444622942
286.0,168.46969609607973,131.2320133024671,0.16130163959043528
287.0,38.30335127080347,108.51314410554913,0.16625929969562575
287.0,67.05414191980039,21.484493531816163,0.1886464007940533
287.0,77.98991830302049,49.53441757743976,0.1660940822804428
287.0,97.92823029669151,56.351264640458055,0.13274483010135715
287.0,110.6596285143338,76.2544381992562,0.16510026705400827
287.0,113.4088251937662,41.55294401754596,0.16911169272852597
287.0,117.21907010422112,60.24932073582404,0.17495453876070435
287.0,120.55473318862387,135.9730667658174,0.2029950447290618
287.0,125.94884285907594,146.11147250418372,0.13290236658326052
287.0,140.29972172389574,92.28257882589784,0.15674029248758287
287.0,142.54777549072688,135.86850029297847,0.17065032921544568
287.0,147.7368355336633,126.62737234685265,0.181055953924252
287.0,144.55492130794715,72.3634328172144,0.19958586857547966
287.0,168.7338910889716,131.3783083598744,0.1851216869195622
288.0,38.168061341707165,108.63072316890653,0.14459334168640656
288.0,57.82881057546757,38.530634270884406,0.24926728209240817
288.0,66.97604542450793,21.417143030571435,0.1820429523526032
288.0,69.52424350601474,63.57949766487251,0.2129747014247897
288.0,78.00583772730101,49.4661939832245,0.18027014743125575
288.0,90.50995264355122,95.56650864939898,0.1846993261679317
288.0,97.94448546825141,56.31609573563351,0.12346350456755115
288.0,110.83406738792196,76.2908939473009,0.22232491765323933
288.0,113.45158349536229,41.343734139793895,0.2244149042736367
288.0,117.16756896944943,60.11687894699418,0.18203647364153988
288.0,120.50234657268508,136.13181710048806,0.21253156499782544
288.0,140.2902590042766,92.11853773085821,0.17500467607839681
288.0,142.51733398860728,135.8908196071315,0.1673667864023576
288.0,144.3287962389848,72.28494734868423,0.18186143941869679
288.0,147.86608161064663,126.70182599017117,0.2035677059723479
288.0,168.8524327716449,131.22796728482498,0.16312112542643575
289.0,38.136609691808474,108.68153549361213,0.15606934791919547
289.0,67.04667007947226,21.3765579307061,0.18968294163982535
289.0,77.82053045557664,49.35890648275332,0.18673687925163066
289.0,98.07066574806771,56.32350689598189,0.13815244286814635
289.0,110.84453127768643,76.23813561925968,0.17565830503240354
289.0,113.26149458550572,41.36901277428336,0.2208167619608758
289.0,117.09895433917832,60.30782823349755,0.17590790020537728
289.0,120.49241735280843,136.4668511301834,0.19031582887090823
289.0,140.47582267527864,92.50779532660712,0.16744908373752246
289.0,142.63865987292561,135.71608609815965,0.17715848403762238
289.0,144.36615931141117,72.12942098345681,0.17495682296053622
289.0,147.64929110070955,126.5649720988001,0.21998541797059007
289.0,169.06692177216678,131.1635231555764,0.15547254183244497
290.0,38.28293299785453,108.68032184249124,0.16293531416410315
290.0,57.91157223470277,38.873307221552196,0.2375173997643116
290.0,67.10033003105376,21.52086546704242,0.20000905006217165
290.0,77.82802832593568,49.59246538062618,0.17620951513839106
290.0,84.04435683234139,57.0466966096533,0.1389116260809763
290.0,91.78940302613559,38.65630621212159,0.24167648705596997
290.0,98.08120695212428,56.399778006667596,0.13754142105390565
290.0,111.05199645805993,76.24495041773847,0.16775299403836608
290.0,113.602885119161,41.33802647839793,0.21661925814087293
290.0,117.22151062739893,60.00078456278922,0.17066482395505822
290.0,120.63158265623332,136.62249060095044,0.2286285639117184
290.0,140.46193264960348,92.4056569375707,0.15851231268763838
290.0,147.8342932375469,126.47134316120571,0.19922767396905566
290.0,143.90068809882922,114.01215532724488,0.1212310078414586
290.0,144.5675446851625,72.2064308987727,0.18802054278028543
290.0,142.6569589498096,135.68004831372164,0.16329393438316053
290.0,168.82370645391046,131.32554991500405,0.1605204163082182
291.0,38.191340870199014,108.52716799952626,0.1555814981921173
291.0,66.98574682570099,21.44513059089193,0.17285674427725123
291.0,77.70269210413424,49.41296682694547,0.1847573667106206
291.0,97.75735410984298,56.369047163186096,0.12994652077562846
291.0,111.02955129360144,76.27959744401008,0.16545844624760478
291.0,113.64491406123389,41.46978329543395,0.19537302695878944
291.0,117.26621501346906,60.16296764146481,0.17452855940020018
291.0,121.42356733689186,101.84230177117063,0.23738118611208386
291.0,120.6272061337769,136.4889686897532,0.2283980410512162
