"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
308,3,11753.9312035,5098.9059055,318.1430057,86886.2464841,1540.2548642,206.9265668,92.0912696,9.6014778
314,3,12508.3377219,14055.9942664,15.1616475,1992.2674268,2990.2033371,281.1784692,187.2914292,8.9445533
331,3,14587.1263253,10368.8244336,173.205188,116007.1333177,2948.2996681,539.9353652,304.3912393,5.717663
338,3,15416.8806582,11415.9758532,93.8457846,11406.1586742,3219.9725504,270.305721,143.4382234,9.4689165
358,3,18538.5410492,14598.5284214,143.2479925,45730.8876191,2564.8654078,240.7671195,110.9743281,4.5721228
384,4,4714.2958689,8005.3710873,292.4339579,89881.9043804,1684.8746761,227.2342353,108.4128552,8.6341924
388,4,5226.3049196,7721.9700323,143.7452506,27942.8979865,3760.2972254,231.0086828,77.2839921,7.1782463
390,4,5549.2820117,15113.3525837,149.7895466,35885.6640984,2486.2121843,221.3330567,92.0844454,5.8083461
396,4,6466.4434591,16318.4436888,105.1802033,9109.0925327,2439.0230578,182.4161328,88.5157748,9.8082127
398,4,6971.5499233,12645.3684826,10.101973,1749.1273265,2767.9992092,247.7999316,137.9145675,8.2847687
406,4,8115.4420082,7646.3428437,58.0421896,2150.4379268,3150.428742,103.0646225,23.6799061,9.0671397
420,4,10088.8838063,4979.8355041,124.3673313,24686.1871385,2797.0860712,213.6432883,89.042535,5.7699493
422,4,10189.7289853,11613.6850021,14.0916287,2845.4492271,2856.0999882,232.4522836,131.5697411,5.1262493
427,4,11022.8025909,12927.7956008,103.335085,11809.9772604,3068.1223073,174.5672582,60.2244782,7.0547026
428,4,11100.8011945,15092.7606518,15.3406925,2274.9053224,2647.5749067,220.0199183,132.145003,6.1954506
429,4,11097.2998018,16218.1821435,126.5750626,12981.0532785,2464.1434162,129.7679057,41.2651972,6.9291568
432,4,11534.597471,8392.6389139,115.4226269,29382.129269,3238.7240578,245.0581161,99.1172355,4.8560399
447,4,13295.771711,9466.7656978,212.5829269,64845.4854891,2667.8111466,318.0939159,158.1211365,8.9481625
459,4,14597.4729947,10363.4888781,179.4680982,125429.1330932,2661.4714602,608.1855738,358.0048634,6.3666308
484,4,18214.6273139,7592.8479837,118.4307473,12873.3541586,2845.2497204,209.2019642,93.366865,9.8379018
485,4,18516.2419738,14611.2146181,118.0138553,27425.158384,3116.9696207,267.9191238,120.3045891,5.895121
488,4,19401.8787474,5779.004708,426.0300903,201532.3816295,417.8737695,230.9551777,127.7868299,8.2394384
499,5,778.9798563,1009.6695983,124.9536197,7612.2957224,1436.0157241,110.6682508,49.2963925,9.8003443
508,5,5087.061673,9956.1940922,478.1280894,205536.1688202,1178.647501,181.6377464,72.7527689,8.0184068
509,5,5166.1602237,7697.530342,180.7622596,65606.4026356,3101.0800545,444.9046628,256.4658066,9.0258897
511,5,5548.712057,10709.5626119,16.0213725,1854.5739582,3181.0818133,197.0533382,84.9946411,6.8962587
512,5,5532.8459686,15127.1672784,133.6094942,32805.1153884,2837.7377758,225.9728976,97.5059746,5.2459038
524,5,7936.1440945,15752.4960737,130.6230656,10826.1497743,2830.033255,146.4594103,48.8180007,9.8477774
543,5,10100.2415416,4973.236921,121.3776785,26942.7193849,2806.9233201,234.1209876,101.6101715,5.5360981
548,5,10983.418121,9208.2905033,156.2337126,40201.5589644,2885.1883763,310.6168749,156.8699153,7.8159247
549,5,11056.2505433,12906.2086068,134.232593,20908.782442,2605.057015,153.1297118,53.1030368,5.6637869
555,5,11525.2536471,8396.1182456,137.6945534,36617.9517819,3020.7827336,204.8051393,72.8796973,4.5278651
572,5,14676.0942853,6308.7068274,81.8564637,7647.4243711,2839.1723602,204.2889411,98.7418758,8.50226
573,5,14593.2269065,10348.1016118,166.9776712,104158.4532153,3278.1183988,505.1950309,272.3590319,5.5600858
579,5,15436.1086805,11466.5866259,98.7186375,10679.4266807,2947.3492318,232.250121,111.6621711,9.5022779
580,5,15566.0539808,16095.0026511,640.5342104,581629.5584553,231.3362349,169.9342606,55.9198409,4.8009641
584,5,16197.2857001,10024.8519774,101.8143477,6601.7803687,3325.5118983,135.9980903,38.2173657,9.5685696
596,5,18144.6614544,9508.6286131,117.3855614,9457.2809878,2725.8570682,138.5040077,49.4229966,8.7882504
597,5,18164.4974218,12626.4035849,689.0379361,606525.9314683,0.0074869,246.8649071,134.8729133,7.6199028
599,5,18541.6266379,14604.6795442,134.3246661,32596.9516225,2827.3736614,198.3424828,71.2405305,4.7033178
600,5,18832.724572,10702.2341751,17.7482382,2005.246814,3183.6834537,230.7936145,119.0741233,7.7059998
611,5,21010.7960681,7763.7021817,89.3972473,8881.3916523,2530.9662686,207.6834666,118.5619002,8.6277456
627,6,5196.2084442,7671.8111581,187.1545039,66144.2190735,2837.4548375,248.6315127,84.8311388,5.406609
628,6,5535.9985925,15127.1769153,122.5315723,24474.1238655,3075.7771595,208.8237497,76.6134949,5.5420422
633,6,6447.8929863,16302.0334524,115.6044095,9890.1046801,2294.6831942,152.81191,57.8017856,8.9995452
639,6,7877.8359991,12592.1426769,200.9143477,34863.3930653,2323.5414542,189.450646,71.7928821,8.9323649
656,6,10109.1695408,4993.9771851,118.330883,24867.9890996,2963.8350372,216.4715812,85.411964,5.3059709
664,6,11057.1113089,12888.5064576,137.3548737,24633.4742247,2454.239197,241.9037776,123.3839787,7.8192923
666,6,11230.7974612,3173.6435609,105.9048731,10331.9254543,2570.3311782,145.3040159,51.9547329,7.0366531
670,6,11539.8046927,8392.5309072,130.5485639,32991.7468668,3248.2233812,194.663234,61.179134,4.3366364
673,6,11737.9056385,2855.7673586,581.5469065,305302.3383306,774.1475492,182.3279923,79.0088445,8.0004606
681,6,13302.0041732,9444.5538186,304.6707331,182080.7098662,889.9741543,369.2311787,208.0267692,7.4836181
690,6,14606.6978226,10332.3436098,176.1551681,120522.2585047,2677.3849442,505.6294165,316.6592386,5.328521
717,6,18529.4830695,14615.2007458,129.6525157,35408.0438048,2919.32733,321.7005233,193.4126352,6.492673
749,7,5198.559767,7649.8792245,163.5361167,43049.2687982,3474.1441137,377.782717,182.7348537,9.6516367
751,7,5535.679465,15114.7089442,132.0207746,30540.4770699,2721.1733563,255.5870857,118.5625759,6.2046953
784,7,10080.1608418,5001.5143247,143.8757548,34357.5085324,2701.2523209,267.4620657,135.8764518,6.7633905
790,7,10980.1385656,9204.8010009,136.3830783,32442.1687598,3422.1653308,324.2391349,146.7547747,7.8304088
791,7,11037.7275467,12886.2357743,140.9202254,23521.6951908,2584.1361214,208.3030764,86.3614505,7.4160475
796,7,11541.9267994,8379.6386868,109.3903441,26378.6589081,3457.2390582,253.7125417,103.9571948,5.0765997
808,7,13292.9438577,9464.9295307,287.6363803,150410.3640905,1172.3588937,433.6121949,269.541557,9.4750016
811,7,13463.9892149,6886.3237975,233.2195923,42130.2101968,2085.9222402,184.3234401,69.6207494,9.6018348
812,7,13925.9127684,4255.1146793,11.1720028,1790.1385141,2743.5732857,214.7308235,116.1470401,7.1475544
815,7,14686.1740487,4959.2108895,192.8588264,35333.689769,2263.4840184,172.2167403,59.1159159,7.4338271
817,7,14602.7053729,10331.4626852,177.0728912,117117.6821987,2691.8854087,441.5658902,233.5933684,4.8467254
827,7,15472.3410078,7737.2949288,8.5250619,1638.4945963,3106.9822366,200.2303083,88.5970803,7.0394498
832,7,16831.1399897,10075.9842572,345.2211741,115618.4952138,1765.7587046,235.3830879,103.1122558,9.6315177
836,7,18248.6686778,12818.4846528,563.4987606,269086.8236862,1120.883046,197.3076278,91.7606218,9.198148
840,7,18523.5170029,14625.2323615,130.9828501,32117.5434541,3041.602965,383.9734466,246.9124719,8.6723141
868,8,5203.965069,7638.7846784,132.5922212,29469.2146074,4048.4637928,275.253814,106.0702619,6.9641158
873,8,5557.4783838,15101.4726105,142.429856,25899.2911772,2845.2267147,184.2816226,65.1252076,6.1104594
886,8,7737.5343717,12941.0672168,395.3051874,208301.4438124,487.1677763,291.9178176,174.3371676,8.6609468
889,8,8332.4497949,3725.1969399,419.7563361,116171.5740248,1219.7505943,136.031299,51.3191203,8.2401852
902,8,10042.1998885,6508.5185886,113.7461105,11262.5557045,3029.9243353,167.0190825,58.5350371,8.3856382
904,8,10087.4329261,4994.011179,138.4444562,34234.7240153,2705.9860221,308.2861623,164.5198947,7.2636538
913,8,10999.416245,9209.134741,146.1453072,45585.6838845,3308.7774907,433.4700731,289.1642756,8.4556939
914,8,11039.3375267,12907.9615195,111.9105331,14463.0114019,2803.2225724,246.8011866,134.4972583,9.3134028
918,8,11546.4052359,8379.0510883,122.986462,27925.3350588,3578.607491,306.0648925,151.2690604,7.1044742
938,8,14596.9035098,10343.1932893,164.1708112,106934.4232709,2974.5470487,646.618129,454.1571519,6.6933461
965,8,18550.932228,14622.7209924,141.3620145,38741.5653454,2919.6299143,416.4691607,273.0902013,8.980212
988,9,5227.4072282,7660.6557602,127.3897764,25349.9807626,3906.1278466,345.5599762,189.4873278,9.3948449
1006,9,7350.686794,10068.3522645,363.1456696,92529.247361,1476.8656909,140.491786,47.788032,8.0174191
1024,9,10095.660977,4970.0509085,116.2156017,22810.1213294,2972.7173581,284.9982709,156.6169689,7.3078517
1030,9,10979.7069785,9220.8484668,144.7946597,41939.1331072,3141.9521888,343.4781716,192.3869452,7.1778036
1031,9,11059.4202778,12912.1128371,147.7021825,24687.5864349,2511.0545719,259.2978905,137.8148366,9.5549941
1037,9,11378.5650155,6804.2238016,437.18535,161126.3114265,1454.9392385,187.7414915,71.514956,8.8333999
1038,9,11536.7118546,8401.836273,119.1123458,27254.5715259,3388.4070105,295.0306226,144.3005081,6.6257984
1045,9,13298.3708827,9451.7911475,290.1372951,149805.0516013,1263.8268265,391.5296109,237.7418638,8.7468675
1054,9,14584.820776,10333.6601285,189.0845645,153362.9101238,1666.0927672,435.7833874,203.862597,4.1512251
1065,9,16026.0704517,16243.9511572,261.9675668,98486.3674937,2099.8259006,307.1279307,139.2584902,8.5561662
1083,9,18568.2354659,14612.0734362,133.979374,39251.1776773,3047.6642041,352.0162573,203.9643224,6.8015728
1092,9,20624.9340007,6200.9562425,150.4627058,21063.0350458,2308.4074692,190.2620843,83.105679,8.5483885
1097,9,21125.0389757,12254.0868039,384.1632653,78142.6057649,1615.1950175,132.5080613,45.1045656,9.9807018
1107,10,5254.2309865,7670.5901845,158.2929562,46911.4674897,3467.805312,302.2923362,136.3388174,6.6941735
1111,10,5551.295605,15075.4231901,139.880929,31047.5863182,2904.5156737,302.2336194,144.279168,7.9990226
1124,10,7598.3562404,5931.578459,111.3635864,9263.3271992,2841.6961254,154.0907186,51.6020106,9.0546142
1126,10,7668.7707672,15914.59758,141.2317304,12338.5956179,2454.6723271,131.4243324,41.8608514,8.9955287
1146,10,10122.7669265,4946.5661691,107.1017798,21403.5337383,3068.168901,198.6994718,76.5423173,4.7473708
1151,10,10970.6405355,9193.3912268,158.6614721,48712.736795,2747.3831233,262.4246351,101.723947,5.6434045
1152,10,11061.43952,12886.5477493,130.0388125,17329.6899764,2816.0510974,222.6751218,101.916485,9.2345107
1156,10,11510.9727228,8381.7620269,140.6032797,33026.8552369,3154.4898212,337.9545494,193.0748185,8.4777098
1166,10,13306.3046836,9452.3981991,262.0807294,116994.9161981,1547.9629668,391.5356618,220.0609546,9.1693503
1168,10,13416.6084744,5675.7655554,13.0131512,2133.9812504,2801.2312631,171.5899909,69.2325476,4.9881601
1172,10,14679.8466189,5040.8466621,131.1301408,15079.042927,2733.735896,168.0696506,61.620627,8.1780089
1173,10,14596.5395478,10323.5103006,179.2754325,131413.6492356,2447.5235038,359.6833355,145.2481778,3.6264352
1200,10,18569.7341761,14616.9006439,146.7743226,37876.4410826,2680.1178486,299.3802883,154.3427671,7.1161313
1203,10,19086.253824,8551.8544804,537.9531054,313531.3823349,340.608895,271.6443937,169.2053304,9.8710895
1228,11,5250.926195,7668.5672048,147.3161863,38958.8515298,3475.2766081,344.3530701,166.9466272,7.9944341
1229,11,5562.0865991,15099.4704077,159.2471482,41945.1232661,2453.6895277,279.0597968,145.8920904,6.9933558
1248,11,8254.4974791,11615.1287733,5.6624772,2036.2610876,2632.9445792,206.4314081,111.0345646,5.6947486
1258,11,9660.6870764,11411.3132416,94.816513,6877.0051531,2505.4877014,145.7671362,59.7797441,8.6966377
1263,11,10125.14976,4970.3088611,108.0125609,21046.3352424,3194.1377282,178.8819354,59.4241589,4.4319511
1270,11,10991.0754555,9190.8099697,140.9591016,34510.9322442,2847.4594762,230.2896032,90.2603821,5.6064872
1271,11,11059.4114675,12884.6930429,93.0984305,10464.3558472,2971.1337569,190.8188986,77.9441267,7.2386833
1296,11,14660.0477132,4977.7145846,108.0005436,11575.4806229,2718.4877093,214.9157989,106.1503061,9.518087
1297,11,14588.8899624,10321.8788881,186.4881027,139224.9067268,2213.1652739,419.9230718,159.3166476,4.2908592
1318,11,18544.9658379,14613.2513105,126.566553,32097.2234364,3117.3788905,343.3721643,190.218634,7.2999541
1343,12,5229.1866374,7680.0199804,128.4540457,25828.8639985,3491.0834506,255.5489603,95.3540195,6.962829
1346,12,5571.3263738,15119.5901944,115.6791806,24280.3961056,2926.5126366,282.9250076,148.2685977,6.7647186
1352,12,6450.1915304,16301.0483262,109.7993087,11484.7439312,2321.3644263,216.8785236,132.7174446,9.9658011
1358,12,7692.6853292,4662.6655382,220.9736222,31099.691725,2353.5291361,156.2020237,53.2347677,9.9408901
1373,12,9857.2149649,7932.8072845,282.7556634,71203.4253282,2175.6797071,210.0865461,79.0914821,9.4301821
1374,12,10046.7340414,6612.6062308,448.1852185,332846.1061652,61.6290736,335.9177911,187.3466059,7.9977187
1375,12,10143.978831,4983.9557488,107.5560245,20866.853978,3022.3421388,213.4707089,90.7046895,5.2519132
1378,12,10584.1300864,10189.8295748,12.6781892,2479.8720261,2791.8528093,233.8834927,126.2799282,5.7646616
1380,12,10981.7624884,9195.7522211,154.512109,39698.2665965,2586.6137516,158.0049762,47.9537203,4.042781
1381,12,11052.6612828,12864.1847911,163.0224995,29302.2242805,2289.164813,225.4043987,99.8358425,8.4560476
1388,12,11524.0437671,8387.1895362,126.1340317,28865.4023338,3401.9299482,230.2592385,90.1947323,5.4561808
1405,12,14452.24925,12847.1402641,181.2917304,23040.3970752,1903.4949555,153.9812459,58.1826693,9.037332
1407,12,14587.7324988,10332.7579805,171.4157676,119026.3238128,2643.7325864,339.413373,122.6880274,3.4737482
1416,12,15942.0748994,11957.7248519,519.1569878,282517.2408883,618.8157487,164.6785826,62.9015967,6.2681708
1422,12,16812.8059027,8428.3338009,278.5230408,43013.0791957,2350.9535287,134.8661388,37.7363146,9.7825064
1434,12,18526.6229416,14649.0338311,129.2770001,38810.5519981,2811.5679064,267.0050053,121.7363919,4.9203067
1443,12,20470.370332,7853.68081,347.1171579,106959.060747,1246.8914851,222.3409555,108.2116134,9.9439265
1466,13,5240.2610659,7697.3243075,132.5745417,30377.0083765,3531.4981601,259.6885067,112.0870793,6.3837316
1469,13,5529.1959923,15131.5068769,144.5530884,33129.0087305,2421.7618743,320.8393564,177.9452708,8.454344
1502,13,10137.3824217,4986.9674339,105.8985525,18283.2513878,3150.4363754,251.7250649,118.7701439,6.8288654
1509,13,10982.6718725,9198.0779761,137.2817867,28418.4907171,3101.7975347,249.2273678,115.5112736,6.9831255
1515,13,11539.5761221,8373.5287587,115.0286491,25279.5150344,3489.537613,368.9581339,226.6158672,8.3507812
1526,13,13281.6189853,9446.1687188,219.5422544,75255.7773483,2199.0404446,359.6253315,201.8511453,9.2694213
1534,13,14539.7908701,4859.012998,334.1131916,157024.6627158,302.8921435,186.5796734,78.938863,5.3346608
1535,13,14481.1151085,12760.4137645,111.9705481,11168.1698491,2300.4693006,200.081053,109.7313377,9.8033085
1536,13,14587.8444883,10315.534729,155.7387666,98472.7439525,3236.7422415,359.2034622,158.5784319,3.695318
1538,13,14933.526116,13632.8610689,384.7659028,127663.9731641,1175.2784261,217.0654316,103.6519651,9.9744623
1549,13,16291.1321339,11376.4472453,362.1724141,89194.1020904,1816.5611475,169.9056565,61.9309884,9.9409848
1560,13,18533.241621,14635.5362767,122.5335322,34802.0735823,2846.0256605,212.0782243,81.9165475,3.9857411
1583,14,4005.8652448,6443.5944078,12.8826375,1274.3748139,2628.6629222,198.3818051,100.4033695,9.5032248
1588,14,5235.8488466,7691.7662693,123.6560599,26643.8305438,3708.7166208,367.4744498,184.7109287,8.9985684
1590,14,5532.8502514,15117.1896876,141.8495998,33154.3179269,2676.6893038,303.2682818,177.280923,7.7176381
1605,14,7353.9532931,8259.3654445,6.5221044,3500.1420961,3042.5815737,250.2743295,137.6996006,4.0580947
1607,14,7871.7612305,4902.2630621,17.1890826,2288.9084664,2916.0545524,326.6497361,235.8132563,9.396535
1629,14,10114.5260698,5002.6743815,118.0206654,21101.4227905,2962.3689687,188.0575875,71.2501924,5.4194299
1635,14,11001.1834879,9188.4255431,158.8799647,40703.3526307,2602.7576314,261.5154465,114.8040411,6.7322955
1636,14,11083.389916,12859.7026539,138.4654739,25976.5264562,2572.8290378,207.4252624,89.4372112,6.4846279
1639,14,11598.0551463,3013.5179864,408.7303942,185920.7948735,660.5069494,235.6898794,125.2785339,8.3910671
1641,14,11538.3787851,8358.9627219,111.5489454,19983.4760346,3602.2693598,303.1409799,158.4356304,8.2250923
1647,14,12065.8023267,15511.1284302,464.6544138,174652.9420723,1201.3807812,157.632642,58.7782633,7.7589971
1650,14,12503.3973767,14708.5698119,17.0055637,2313.4032223,3073.7853851,148.809045,48.6561529,4.3334409
1660,14,14577.4959577,10322.2395682,173.5834269,114404.8728583,2754.1561369,396.0892874,165.7289735,4.2956142
1661,14,14495.3242006,12797.1773653,95.5854484,7069.2873076,2580.7370318,153.6503864,61.3234534,9.0300351
1687,14,18545.5234632,14617.7160613,118.4868444,30847.9270397,2868.1708613,259.9533133,107.7992513,5.1353028
1691,14,19144.4648133,9875.5366525,102.2594314,10803.327298,2679.8835484,211.1936149,110.9281654,9.1010424
1702,14,21233.1206985,11390.0939825,109.1911801,9704.8428312,2295.4424878,184.8018991,90.5198279,9.9671755
1708,15,3625.5418851,8685.2036927,389.3635758,148419.3032246,681.6236973,164.3434606,71.8341249,6.7151886
1714,15,5241.0731036,7683.510692,110.3371746,22798.9907795,3959.5797298,246.9834688,89.6042579,5.7971221
1717,15,5544.1672021,15104.0397922,153.3082012,40631.0377443,2407.2477524,321.2742565,211.893011,7.7164071
1724,15,6456.0200053,16319.3844428,89.1956853,6771.8897016,2317.7211874,182.4633562,94.6526095,9.9021234
1740,15,9154.1787093,15450.5008208,537.4973134,314761.8162375,283.2570613,259.9810331,150.6803758,9.4019054
1746,15,10139.9532102,4993.3449225,108.6625738,22552.5163204,2909.1743368,218.5855657,88.3996836,5.0688585
1753,15,11023.196043,9160.9759281,146.0661143,28122.0385248,3074.1316487,300.5751064,158.3486236,9.5107457
1754,15,11048.9279361,12858.1718204,124.8631279,17935.7386304,2669.4222548,178.155675,72.7950237,6.6752869
1758,15,11550.6327323,8370.616869,116.5132281,24315.9658027,3594.7901443,186.4192468,59.9490175,4.57339
1775,15,14586.4336313,4863.4695222,99.5856844,11600.7173814,2600.5589559,219.665204,114.4646081,8.4175308
1776,15,14591.069224,10323.1800054,165.7382049,101703.3974615,3216.2355225,420.6104879,195.4353062,4.6895609
1801,15,18539.6102442,14630.4257683,125.28792,36542.7713025,2859.6344247,240.5812945,78.819165,4.4608597
1812,15,21185.3836234,7667.051394,131.9578632,14201.2216602,2198.4736902,173.6823576,79.3807566,9.0604589
1815,15,21507.697904,9403.5001222,362.828827,130402.3015016,810.0822955,227.0207904,122.0881876,9.0964529
1829,16,5226.3117604,7678.9857712,120.4041426,28149.4287221,3700.9934196,159.979296,37.8464522,3.6416683
1830,16,5171.6942863,10018.4162454,540.1275976,272288.3459156,933.9760819,216.3994949,104.422168,9.1540186
1834,16,5587.0377162,15107.324088,148.8358263,36503.2671478,2810.262458,362.1159107,208.2734585,9.1350361
1838,16,6441.2235042,16294.0350294,117.1019464,11431.8879914,2335.4961602,162.2570728,71.707096,8.4625494
1861,16,10138.1266425,4980.5805144,120.5951533,24214.0618132,2799.4213491,230.3425288,92.4143256,5.9833544
1864,16,10391.2412113,7144.7907128,527.3424972,342319.3317277,849.2871493,259.18407,113.1012295,8.3075298
1867,16,11005.5069765,9183.6498833,187.1544464,53360.5635009,2305.5167817,328.7904779,191.1458044,8.7859309
1868,16,11062.6518516,12854.808703,122.5134458,16992.134191,2728.4803817,207.5116981,97.255527,7.8864213
1871,16,11531.0506604,8351.4693096,112.4998048,25581.9740648,3743.5302236,299.8116506,143.6016314,6.4685661
1875,16,12097.9535579,15484.9662461,424.7926638,158669.8308738,1214.3510849,214.9086637,101.7969403,9.6726481
1882,16,12888.0380176,8161.1072586,526.6319234,330645.7706831,753.6356157,244.2632359,119.1237442,8.091312
1888,16,13739.8342123,3711.3052318,134.3062692,12197.5237175,2452.5470351,147.5650023,52.2476413,9.2798178
1890,16,14318.997229,13244.2830475,410.1271682,118072.7236592,1499.8470147,119.0849792,31.2051388,6.8279924
1893,16,14648.5789029,4829.2915244,123.1898996,17202.8768471,2404.5039546,182.6245677,79.9032182,6.9517731
1894,16,14610.9532173,10320.8476582,154.8786238,96722.2315511,3261.6074119,408.6734989,195.5992606,4.2197397
1898,16,15667.145872,16343.5782319,396.3561238,185851.9801065,1032.5431225,244.0148254,125.391732,8.1758983
1903,16,16029.1197166,16267.1423868,212.3507609,54184.1770747,2562.4648346,261.753138,119.4855593,8.8092521
1908,16,17059.1969644,12833.3873061,546.1701734,317885.0769438,122.1421032,208.3699583,121.1253907,7.7385772
1915,16,18542.3141297,14611.4583351,125.0963494,34277.5492277,2774.332499,276.3212491,135.6005895,5.415638
1917,16,19193.8620516,9883.0051334,99.6520636,9910.8664812,2969.3389521,157.6549432,53.5300602,7.133604
1926,16,21231.5608145,11396.8101104,117.3261734,10747.6464191,2547.6579173,172.2127124,71.8690939,9.5616107
1931,17,3159.1153976,5153.5391229,630.3086198,330926.9169161,402.0938105,185.3185427,94.4725891,8.7936799
1941,17,5257.9336032,7657.9088545,126.1019568,33157.0534259,3573.1692113,202.0357501,65.4786209,4.2005508
1944,17,5528.8789,15165.6312574,125.2055436,32481.9078048,3063.0724499,274.6704135,125.4318403,5.6865179
1952,17,6661.3574711,4231.3785977,141.5409032,16594.3298628,2015.8886086,184.1101545,91.3187438,9.3540736
