"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
12198,84,3109.7371466,9634.3662604,189.5376211,49302.7637741,2504.7834258,300.5620321,161.2664564,8.9122383
12202,84,3374.5190567,14419.582832,470.4566803,259921.3626975,1203.5115522,233.035811,100.6815433,7.8534313
12208,84,4088.0607334,12019.4045326,157.3602257,77367.7230278,3751.392794,601.0139254,358.6388472,7.9306508
12227,84,5964.6653973,1655.4284653,384.4540917,158130.3614788,1185.7284551,209.3456363,82.9650837,7.779666
12232,84,6320.8340627,16382.5698591,3.3383427,4132.0894844,4447.2212445,277.1031991,116.716501,3.7211599
12233,84,6400.1197867,8838.7915958,93.9337394,12066.8424478,3838.1639951,238.1412458,96.4986672,7.9222963
12242,84,7395.9565337,3766.3252036,123.1409115,34648.7298036,4075.6074157,315.8277936,119.2479893,5.9317061
12246,84,7598.8759943,4847.2625977,174.2023972,29453.5736456,3356.6454089,213.6407672,73.6514034,9.0471513
12249,84,7963.4367423,14629.6793611,102.287091,14922.4720219,4889.5072449,289.8904956,114.083658,9.0211048
12274,84,9541.494486,4977.8002846,274.0758146,68548.2856221,3627.4696525,222.5239653,63.9603452,9.7494939
12278,84,9969.558331,11961.4928698,417.0085021,343329.1608043,592.2975372,294.5716394,115.7174449,5.9183992
12283,84,10444.0478752,10941.1595764,319.2232424,76252.201603,2782.5422284,179.5844125,56.128549,9.5749304
12285,84,10814.169005,6518.0676665,151.7475779,45080.513994,4784.2399969,373.7809942,155.5220925,7.9252515
12288,84,10793.510282,21360.3915512,164.8082247,46890.5698241,4134.1716358,349.7829599,142.0133735,8.3385591
12293,84,11372.069133,8262.2376806,139.8001663,23143.6939167,3677.4983903,241.118389,89.5017644,8.56488
12298,84,11821.5908842,4068.1335953,449.566878,338529.7472385,872.1486482,252.5584381,97.0207493,5.9860505
12308,84,12845.7686625,15498.4254388,152.1763217,56647.3525294,4780.6889789,369.0799777,139.5557002,6.273834
12311,84,13327.1452371,18935.8786319,133.010319,87908.9207813,5404.0932148,469.2913883,191.4969419,4.004471
12313,84,13519.3438901,5306.5453093,130.4916954,38248.0354153,3693.4106464,399.2893363,217.0065774,7.5256712
12314,84,13525.8148463,11425.240036,177.7161946,87660.5269973,5267.522757,637.2457446,319.5140645,9.3486531
12315,84,13420.8444353,13104.3654642,148.9882586,77041.0836582,4925.1696913,584.2099455,303.2679816,6.9876703
12323,84,14477.7523853,6395.8371152,126.9438446,32821.0732246,3099.8007449,313.9567094,164.5132298,6.5755283
12329,84,15238.6527039,7987.9940185,125.8228136,49135.7981896,3206.8042691,352.3517504,171.1326725,4.8601223
12342,85,3095.6284438,9636.85791,153.7957,29830.3970094,2951.3405091,225.8071176,88.1174165,7.4624832
12349,85,4097.7571315,12014.6132557,168.7113026,83332.0463984,3878.9276717,405.9352766,163.899898,5.7046956
12355,85,4914.9083947,3611.8868008,303.9012011,109008.3124677,1895.2940472,206.5009443,71.73563,7.0064528
12372,85,6374.0856366,8835.8915257,116.5216034,17648.0743284,3640.986717,203.0515907,68.4444534,6.7978476
12381,85,7405.8160768,3762.163831,105.542949,29983.2173355,4295.0121252,304.6090965,117.8640678,5.0168291
12383,85,7601.1138335,4875.7099053,117.5970991,14913.0994468,3769.534194,197.0916738,64.4035764,7.9252281
12390,85,8523.9569426,18497.629948,300.119258,59784.9224743,3197.9688566,148.9439469,33.9253285,9.0005952
12398,85,9050.2660528,20263.789884,464.2662341,236891.8459715,1965.6615058,276.5552775,116.7755959,9.9209035
12401,85,9127.4857216,10180.404491,532.315277,530659.9388287,579.5853422,271.1201448,102.9911159,5.7338771
12411,85,9682.4753863,3172.1152613,382.874684,145464.345772,2294.5085619,247.7806606,93.6006828,9.8839312
12413,85,10049.709649,7610.7222974,12.8358961,1842.6454525,4195.487702,227.8174827,85.8227769,7.5501966
12414,85,9983.1977968,11934.0833056,177.46614,26722.5081182,3705.5520616,205.6588418,61.8967422,9.9402846
12425,85,10809.3916894,21353.4747671,158.6269945,46589.8211129,4304.6612004,381.6457262,173.1130053,8.5091194
12429,85,11388.5125033,8249.9687226,105.0770798,16906.6515305,3810.8373362,189.9975205,60.1759854,5.5415683
12444,85,12616.389742,4261.2169469,427.0995079,221474.0484153,1913.4465743,240.0477906,85.1837229,7.8326904
12453,85,13315.7225862,18947.6359999,139.9555495,102575.6893262,5066.1624767,452.9004511,182.3074863,3.6469706
12454,85,13518.7874525,5307.5961863,132.4293489,42109.0257401,3550.1729143,490.3579863,323.8527588,8.6088356
12456,85,13503.1535035,11450.6991212,176.9452188,98518.6725916,4753.7918614,616.6667372,329.2126745,7.9890594
12457,85,13421.9685225,13101.2472567,137.8836187,70040.3229617,5424.9861996,722.6191257,477.3410495,8.2091711
12461,85,14136.282606,17108.4823592,682.6624925,874883.6184797,52.9894321,270.3388729,106.7461401,5.6933335
12465,85,14505.6099615,6392.9443389,122.6988226,30846.5991318,3192.5294178,202.8582233,61.4726835,4.3083376
12470,85,15239.2168661,7985.3768495,132.189552,55628.7398108,2695.755823,271.550235,119.6275635,3.6575752
12481,85,16604.192901,12348.7846609,346.8616189,110767.6323612,2236.2771998,226.2094553,88.0739686,9.7550566
12485,86,3108.2828544,9643.5912872,159.940995,35007.3551282,2713.420275,317.8281731,165.0946899,9.5837617
12489,86,3429.3705328,11428.3005384,554.7427687,444645.7612221,0.0021819,304.0275826,197.3410842,8.2859697
12491,86,4103.6811242,12036.0208175,165.3592242,85253.3268625,4212.4610467,543.5705866,300.8777534,7.1592017
12514,86,6396.4082508,8832.624367,106.1803431,17599.2144788,3723.2593093,212.192231,74.3751271,6.0346572
12528,86,7391.1126131,3760.6725195,118.28881,31133.2055387,3947.7339884,240.3334203,84.3015031,4.7037666
12531,86,7579.6523807,4874.8210307,105.3500931,14698.0541817,3856.1690463,270.02516,113.162321,8.9948792
12537,86,7995.3765606,14631.0593679,110.4013725,18187.8510491,4580.1206745,305.5406386,128.9694181,8.9341231
12561,86,9677.9976377,1660.8943988,338.8214335,81297.6334912,2366.028803,176.2709647,55.2797168,9.9135967
12571,86,10554.8334786,5311.6237442,251.4695703,69722.8371787,3194.7026873,247.3749287,85.8484058,8.9986489
12578,86,10769.1327782,21354.5336329,145.116092,42526.1403799,4248.9377099,303.9597,111.1815836,6.3063827
12581,86,11385.9463071,8320.3215728,113.2855278,15573.8991957,3916.2248588,200.1895281,61.4143485,7.2121829
12596,86,12837.4828163,15467.881298,165.9156666,51989.9292706,4999.4482866,392.3193611,150.0176385,8.5352125
12597,86,13030.6640854,17123.1091577,839.7694784,1275221.4087186,0.0076479,324.8533739,161.8116306,7.062415
12603,86,13327.0297656,18944.6880857,139.7783953,97116.0069448,5102.3521988,512.510512,215.8494444,4.333975
12604,86,13538.0810938,11459.9653859,173.3254324,81758.9219989,5121.7038237,590.3882377,298.0582808,8.8568261
12605,86,13424.4222477,13101.6704393,119.9064453,54809.6728324,5837.9132973,639.5333635,378.6826998,7.1826576
12606,86,13558.7082038,5306.0653557,142.7424702,48126.0006993,3223.8292491,442.0544594,243.0888119,7.8177918
12615,86,14493.5073101,6411.4761999,120.0885377,30732.3431893,3293.3732099,366.3629983,219.7266205,7.3831665
12621,86,15245.0337209,7984.4325161,128.8199863,52612.116131,2970.7426944,311.3663156,162.2756885,4.2052605
12624,86,15553.4666369,12690.2802043,695.9596346,904674.9220834,461.7399566,244.2224017,85.4201384,5.1848205
12636,87,3349.1542729,8986.4310384,603.909896,480371.5249393,539.5343521,262.8103305,128.6621435,7.8666467
12638,87,3334.3547711,14347.0616684,513.7157923,393265.4021167,375.4189136,217.0185821,86.8146145,5.7892576
12643,87,4120.9711979,12032.0108578,170.1421544,92918.3828655,3708.6955901,461.4394669,220.3665769,5.9017994
12668,87,6364.2711055,8824.0695218,108.2479481,15971.5459289,3798.7150788,278.5262567,120.3534732,8.959416
12670,87,6659.0995478,3990.1289779,541.6687817,414323.6108383,752.8222734,220.6643905,81.6144027,6.1998747
12671,87,6711.0446443,19465.5790446,317.127524,63422.9587987,2202.3804013,148.9281736,46.8787421,9.4499103
12676,87,7348.5600054,14059.8212151,3.7205415,2108.1408404,4583.6455501,215.6477865,70.5334462,5.6683449
12677,87,7377.8750709,3762.4993722,119.6197725,33134.5566711,3907.1246902,294.1129455,127.4031438,5.4882242
12684,87,7987.2422208,14639.6695569,125.3597823,22285.6912489,4570.8267946,320.7470016,128.6242378,9.6336482
12697,87,8890.5294704,15342.0492644,16.882566,2312.6117577,4047.6949149,205.8798321,74.6153804,5.8891176
12726,87,10798.8525815,6515.7746349,176.2184041,50932.5789407,4682.2907488,391.6999774,167.2299421,9.7512079
12729,87,10803.1510685,21369.721401,135.7937214,30877.9781163,4105.8390474,334.3530427,148.1993606,8.4085877
12731,87,11460.9429757,8286.7545537,127.9537585,19926.9965774,3778.0850298,254.5623406,103.8302427,8.9022154
12736,87,11731.8281348,10323.3367879,12.906208,2804.3541651,4304.1113116,305.0365845,141.3508461,6.6375666
12744,87,12819.2380821,15529.0330196,169.5701815,56137.4632038,5024.856255,423.7492252,187.0101806,8.8934152
12748,87,13313.910423,18955.9995929,136.0869168,95681.4931996,5311.8067341,493.0585641,193.018213,4.0306966
12750,87,13540.7811991,11443.2748939,184.0412247,96426.2588839,5017.3990167,596.9311191,313.713675,8.5190193
12751,87,13421.7432161,13094.6862103,127.9884934,62071.0423998,5466.642195,635.1260454,349.5575535,7.0998257
12753,87,13549.0818088,5299.1407986,153.2003692,56329.785263,3013.0225379,382.8438296,178.6648291,6.6224479
12758,87,14163.9060653,11739.0903785,539.2978053,474919.1009475,1791.674242,301.250211,108.2634334,7.2761571
12763,87,14476.0622422,6419.742939,121.2362574,34962.7187748,3093.7349707,276.6784732,128.9634224,5.0252165
12770,87,15246.947369,7987.0942319,125.7217689,49150.4008411,3092.0899795,300.1263146,132.0922361,4.1521478
12785,88,3091.8615139,9648.4599001,122.1053097,24971.5380265,3033.5627404,292.8254991,158.5759941,7.5009981
12788,88,3248.6619709,14392.2104836,334.9120625,117453.3003282,1660.0497423,246.1717335,123.057593,9.337725
12793,88,4102.2302645,12054.2577178,151.5480219,72818.0397748,4471.916094,689.0648691,505.3169864,8.9877819
12795,88,4187.6209674,16197.6750723,583.0428441,492627.2153591,398.8885336,263.7088294,123.1902068,7.1833427
12799,88,4645.2948295,13918.3045032,15.2912574,3561.9483311,3862.9350771,287.6108802,146.6318729,5.1608275
12809,88,5512.7669405,9271.0096665,574.4668882,532911.5775486,0.0001206,300.5097296,163.4360698,7.3350245
12813,88,5898.0456165,1670.8061213,497.3386538,308320.5491943,339.2826556,154.2869895,55.4366242,4.9765062
12819,88,6264.1301363,15646.1407403,456.4950602,240588.960499,1926.4994689,236.5545806,85.9215377,8.1077068
12820,88,6387.0150142,8837.1291014,97.6734751,14052.640196,3774.6267149,228.1558493,93.3053983,6.9897275
12826,88,7397.6161952,3744.555601,114.9096533,26543.2771371,4178.8659076,390.1187154,229.5704367,8.3900843
12837,88,8021.5260282,14636.9333179,111.2252391,19976.3258198,4617.9086879,324.624587,138.5306541,8.7557771
12848,88,8872.6738538,9270.9353859,413.2950189,239735.2756425,1016.6306522,232.3196262,83.5183502,6.5786267
12866,88,10167.7123628,6311.5309851,490.5366691,445144.2503812,929.1413062,356.3235943,168.809277,7.5898414
12879,88,11421.8861598,8261.0065331,132.2017619,24038.0098281,3496.5948162,227.2282595,79.6617008,7.0256089
12880,88,11630.1619076,4138.0398553,511.2563469,378968.0518336,755.2384502,188.7349642,57.5738182,5.2002057
12890,88,12317.9825218,5809.4204417,427.0851072,219257.194562,1756.3693517,239.8560218,91.2460019,7.9042763
12899,88,13303.7890879,18949.2785747,131.3101222,88225.7687115,5639.8556764,356.3077281,104.8373285,2.9845302
12901,88,13531.9915881,5272.036069,119.4909444,30279.8641406,3936.6608447,300.3282846,124.394199,6.110557
12903,88,13547.6373331,11423.8636032,159.664406,77815.2044387,5309.0821539,674.6158858,404.8562032,9.0886091
12904,88,13435.1186393,13096.3894792,139.424111,62879.8206662,5227.4266616,635.5604859,370.0812551,8.2149185
12913,88,14483.3915353,6432.3695964,132.8945619,39027.8798005,2673.9932138,288.1207237,123.2210797,5.5402336
12920,88,15246.5552774,7980.4904344,128.6470172,54732.0533502,3008.6009045,297.2410902,129.1733306,3.8585131
12923,88,15300.9067273,14831.0958329,574.334789,440969.4801809,1378.0797273,257.9895323,101.0857383,7.6158334
12927,88,15936.9169008,18462.741403,441.6940548,286585.9272225,526.8378726,339.6135197,208.0059887,9.1128931
12938,89,3088.7477173,9635.6254351,182.2726057,54797.8556539,2152.3358402,369.7604409,238.4502182,9.1350057
12940,89,3395.073981,14364.7825829,581.9746309,486842.4920741,561.9214396,224.614862,95.9070958,6.1942971
12945,89,4104.5984817,12019.7250653,161.6108509,83447.2099054,4035.8202689,490.8130844,219.0607091,6.3315123
12949,89,4324.9677871,9143.9464222,365.7197413,93477.533588,2428.0437832,170.1592554,52.6806489,9.6877401
12958,89,5310.6161864,16597.4915344,481.1990257,263529.3645412,1874.0729021,200.9386093,63.1431117,7.0105581
12964,89,5816.2266696,6966.381461,15.2742399,1935.6266085,4690.4660545,273.0113333,103.6450082,8.9600244
12967,89,6384.9122058,8829.9811984,107.6890802,16869.7162084,3759.5511766,216.1610777,79.9149732,6.5658833
12968,89,6452.6270489,17940.2436544,16.7413526,2026.0519775,4238.4411768,226.8640444,84.588501,7.3500255
12970,89,6678.2991095,11853.5435993,319.4608278,95807.5496954,3157.7136345,218.6122076,65.8021712,9.2724566
12972,89,6882.9854471,2236.6537618,433.5930568,257903.1748598,811.0037272,339.6419733,184.7873181,9.7571927
12973,89,7163.7728708,5878.7015521,543.9300899,498938.5819014,572.3048493,265.8644963,105.7323244,6.2372619
12976,89,7289.7517091,7587.562842,525.5483397,382394.4333416,1105.0307994,238.4865819,89.2239884,6.8191288
12978,89,7452.351741,3780.3397913,112.5865848,33482.8384521,4030.3241097,379.9412117,212.7614063,6.2587665
12979,89,7576.6061272,4893.5369894,110.2359258,16136.1632387,4097.8786293,205.4934779,68.4605392,6.8061104
12985,89,8005.248898,14624.6120334,111.4597606,23486.123284,4642.6827575,303.581799,112.1438728,7.0090741
13025,89,10786.4771163,21392.4585626,136.7965655,31655.1957945,4122.6509431,383.7254657,181.7117542,9.5259577
13028,89,11436.1038457,8264.3399958,146.8007794,27236.9589509,3580.8968219,190.2290824,55.3138061,6.3396202
13036,89,12088.9993356,20956.4867577,563.1423348,566803.4590166,0.0001097,305.6074851,156.8893122,6.7454061
13043,89,12793.3706806,15522.7470457,163.3107671,71227.0570173,4636.0790903,439.329993,195.9978546,6.7751446
13047,89,13295.9105233,18923.6100613,127.1458554,84315.9757329,5696.6161993,595.6574279,290.629735,4.8557411
13049,89,13540.436068,11429.3711289,161.4652563,82591.7595441,5136.5549198,592.0420374,311.6561901,7.6860846
13050,89,13448.1528386,13086.4328427,119.8561758,52772.4560143,5811.3593981,657.5193671,433.3186228,7.6606536
13051,89,13565.0213269,5304.2901483,142.4094889,48583.6553869,3349.4671988,405.8508388,199.0183074,7.0879268
13057,89,14488.7793378,6418.966158,117.9388763,35139.5825792,2962.191268,207.7578089,77.0134727,3.618061
13062,89,15250.8548766,7975.9204674,130.0775566,57408.8837585,2999.5802048,298.0736482,118.3172097,3.7665617
13073,89,16861.3636474,13905.4724493,574.1776165,443568.5289622,389.106249,234.7867071,105.8218674,6.9027869
13088,90,4066.8261218,12042.1494416,132.5094409,59723.4298965,4298.9720407,409.0734511,199.3554061,5.0963175
13106,90,5992.3714664,1549.5023768,350.3094367,158418.6100535,570.4982337,212.2242453,104.4587407,6.5633321
13111,90,6329.3714803,5397.0107013,170.9153384,38524.3754311,3904.1527006,311.8620671,132.918347,9.6963967
13113,90,6385.0933022,8828.5575303,111.0125381,15197.5584293,3829.2772906,266.7174414,118.5641978,9.4329033
13123,90,7420.7328643,7320.879734,639.845177,553023.1090387,1299.241771,167.2208381,43.0238528,4.955984
13125,90,7589.1990065,12541.9603523,625.8063025,622677.7931059,1150.5055337,393.6152685,204.1966288,9.710594
13126,90,7484.8813492,3756.6197555,117.1291854,34449.1916602,3844.3151196,345.8283934,167.3430404,5.9563443
13127,90,7590.21518,4928.5933463,94.2541194,10613.831454,4171.7364404,262.9182625,114.960451,9.9702373
13142,90,8976.1064695,9468.8278878,509.0269513,328777.2364646,1392.6462089,284.6082901,132.9615343,8.8401342
13147,90,9174.0637736,10580.7245783,301.3487212,104616.4166492,2853.1367642,255.929253,91.1411049,8.8505847
13154,90,9449.2373693,4860.3348419,504.3454301,510239.7743036,418.4679464,328.9885422,149.9421409,6.4747175
13160,90,9978.3598918,11920.7154259,241.7606944,53658.3214076,3481.5169294,199.0816663,54.7156801,8.736686
13166,90,10660.5120937,10399.055091,380.9125254,134505.8743287,2520.7476059,181.7048963,51.5563809,7.8096834
13171,90,10779.0664802,21378.610974,139.0934899,38104.0414494,4253.7517018,396.1168716,195.155197,8.4316334
13173,90,11430.3490475,8253.4660083,121.9204335,24487.2601249,3584.8745179,359.7308709,198.7517967,9.3388149
13186,90,12515.5184431,9161.8463493,11.9375509,2355.6952264,4334.5094169,226.5175459,80.8803755,5.8104587
13188,90,12808.3853828,15537.5665381,172.7302174,79637.3981592,4256.7782325,572.110228,303.1273108,8.7551287
13193,90,13315.6066886,18954.2443768,143.1823467,98903.0453869,5368.850155,488.0951521,192.1466131,4.2425231
13194,90,13531.0338205,11444.7996593,152.5679786,71202.296108,5272.464972,529.0386264,277.2335302,7.1630181
13195,90,13451.9918055,13083.6324163,135.9695318,65222.1321544,5246.1519799,461.0597357,221.9542363,5.5072713
13196,90,13587.3422435,5307.7337275,145.0957411,53920.7253338,3384.5415316,335.1089141,134.8789423,5.4846475
13199,90,14019.8890028,20135.5646951,359.7052914,221412.8250286,1208.9624909,302.0466442,136.661458,7.0052175
13200,90,14484.4573313,6414.9227417,119.0010463,33689.2272018,3009.6762373,224.0827418,81.2416456,4.1153312
13206,90,15238.1957735,7965.1287775,132.1619523,53107.728751,3165.1157687,387.0488682,212.7794691,5.3961781
13211,90,15751.0916539,12898.1828603,15.0961036,3187.5864836,4660.8031619,323.847885,147.8706858,6.4423718
13220,91,3103.9312825,9645.9257391,138.861664,31314.053073,2732.938085,352.7840804,213.7758244,9.1114702
13228,91,3702.9840353,14009.3583935,96.4730735,5769.0116748,3836.1571643,123.8184071,26.9500134,9.0944472
13231,91,4068.9723133,12033.1524175,148.3565039,65032.062373,4041.8722019,494.7791905,260.2074224,6.9619041
13254,91,6379.2642327,8820.4525438,110.3820622,15461.7805414,3875.0622321,249.5178595,100.4757527,8.5983955
13261,91,7180.9057913,20050.8728376,427.0057009,129181.2143798,2269.1334667,172.2558564,55.9848827,9.6468237
13265,91,7492.4476277,3747.8815939,126.1816038,30428.2107599,3908.2335314,244.8589557,86.5988559,5.5015225
13270,91,7991.4152901,14591.8205782,122.7689004,24167.3153927,4258.9804417,295.4095655,122.4310801,7.8924227
13306,91,11111.0121185,18559.7783271,233.7687152,68088.700184,4045.5096504,301.6469463,99.8484848,9.7198033
13310,91,11559.2546369,15716.5695686,379.8070612,165013.4875567,2273.5469114,250.0299017,94.7038761,8.6631656
13319,91,11992.8946516,16789.4298786,389.1518035,173753.1602995,2835.5644748,230.6666501,70.953351,7.9789681
13325,91,12808.2236311,15525.5681177,137.9158464,45031.1049063,5330.9534206,495.9833949,239.0120733,8.7793644
13328,91,13334.9865035,18951.2498116,138.9615136,98198.6040793,5287.5999773,443.4363497,170.848383,3.6811948
13329,91,13538.2822879,11424.9193371,181.3227303,94300.0926155,4936.8734388,405.4560895,158.1465687,5.7792307
13330,91,13452.6322838,13092.0782603,141.0696875,68712.2651563,5179.9850235,633.6458733,391.1496134,7.6635055
13331,91,13565.7591797,5318.633255,146.8287824,50104.7308498,3462.596953,407.1731182,237.8477164,7.3001243
13335,91,13993.8262926,9683.0070495,487.984765,218045.6528316,2468.2333771,202.1318651,61.5020801,8.7364884
13339,91,14483.1411199,6421.5986095,135.1660486,39603.7163195,2691.5764223,286.0476604,144.7438043,5.5934898
13345,91,15235.7557234,7972.4711382,125.1959327,53151.1374697,3033.8690788,337.3634691,149.6883404,4.2727443
13355,91,16820.8329407,13897.6892728,309.1842949,88634.1881207,2086.57262,196.2733933,71.3312791,8.4568395
13357,92,3099.6545802,9648.9933012,165.2052049,40259.5150275,2645.8346485,338.4932118,202.076997,9.4354997
13367,92,4083.0259759,12052.1612903,141.3507733,59474.972791,4536.4464842,530.0133199,288.2437628,7.4411037
13393,92,6375.3846691,8800.8800779,106.5458596,15639.8487021,3995.912187,296.634372,139.4735721,9.4632033
13402,92,6671.1881455,11507.7560021,1255.3836808,3018560.0953169,0.135685,337.5181464,155.510703,6.9189098
13406,92,7262.8965216,20086.7109194,524.5428567,392765.5709917,554.9108807,223.8719833,87.0796063,6.2224685
13408,92,7454.2682092,3779.0996837,116.4106306,28455.4991572,3960.3488585,322.2681745,168.7363862,6.6423852
13421,92,8732.2686141,7058.7187759,120.0786446,13123.1962695,3729.5261262,182.6924533,57.2145,8.6701087
13433,92,9323.6423319,1463.408771,350.0375067,117005.1867629,1772.2008076,209.0287795,81.3338083,8.707099
13441,92,10047.1852806,6454.3113088,447.2541423,229120.8379156,2145.7265886,275.9047125,107.9054717,9.5052504
13456,92,11390.8374669,8319.3024625,125.1327967,22350.9859498,3752.8855288,317.4621518,156.4725404,9.4773375
13473,92,13365.2075692,18971.8456954,140.6192382,110453.9256744,4868.9046606,577.8872793,277.6954556,4.3402367
13475,92,13522.0934384,11429.8434885,177.8970847,95862.0436579,4986.5626162,457.7404837,169.9886618,6.1777791
13476,92,13453.6657856,13089.4431814,129.7135235,59985.1898735,5277.220384,584.6185742,335.3550773,6.9354425
13477,92,13574.9682996,5303.4446221,127.3202422,39522.2273949,3786.8517139,494.1662634,314.5580553,8.595047
13480,92,13688.5253408,12361.4179158,635.435603,907662.6319625,0.0043323,364.1606595,166.3678483,6.377181
13484,92,13907.7082173,9893.3541182,483.3524939,312746.8398303,1786.7300951,340.1117627,165.4844386,9.9967338
13486,92,14478.161462,6437.9438035,136.8516033,36477.2150102,3026.0738279,375.1196825,233.2595872,8.0972147
13493,92,15044.0229621,15114.4893645,372.64492,112647.4555344,2684.5710156,147.4843598,35.1967684,7.2827693
13495,92,15256.0261867,7966.4558997,140.1626248,56893.6498491,2654.0784354,493.0342142,344.1858974,7.1275571
13520,93,4073.6965976,12034.8674494,174.0589099,81269.5234531,3406.0965771,426.7477209,184.2847828,6.5166864
13523,93,4156.8244457,13775.0375374,357.8685594,88449.0254376,2729.4743035,170.2151766,48.729288,9.8096608
13525,93,4183.5180728,8907.602715,756.7842165,936414.1200637,297.6447747,302.6112356,147.0936053,7.2821517
13546,93,6374.0670584,8797.0039166,124.0945034,19340.664735,3704.6227386,257.4143921,110.3747679,8.7671912
13557,93,7384.6404363,12355.3913105,111.6127731,9828.4611952,3988.2911453,154.1190262,40.1686051,8.5773624
13558,93,7450.8845336,3814.8764317,110.0625045,24184.7163777,4382.5563051,342.7507933,159.087316,7.4993031
13562,93,7614.4053287,4931.4184327,79.8291896,7589.2019023,4236.4300157,208.8231606,67.6951733,8.4016347
13569,93,8502.3283775,5855.1643648,555.074597,438568.2400357,1086.1587905,293.0871278,130.7584117,8.1123294
13588,93,9932.154629,15351.0664348,5.9629765,2993.190718,3832.3121917,201.3342975,74.279025,3.8247777
13596,93,10783.8891741,6556.1639526,191.5439971,66642.9266473,3818.6952617,362.3023597,140.7399825,8.104747
13613,93,12666.4585534,9896.8083152,485.145697,333443.2878081,1165.4550691,222.7110492,76.5174662,6.2428035
13620,93,13385.3807824,18991.8761103,150.9540278,121137.9173963,4646.7841593,568.8174112,252.0913944,4.4496903
13622,93,13507.025502,11423.8424503,172.3241443,89528.3185634,4981.6890379,422.319012,159.7133356,5.7496843
13623,93,13430.7504813,13099.145477,121.0602383,55147.9907175,5570.6129687,570.0434208,290.9822808,6.4826625
13625,93,13607.8959464,5319.4793453,132.2784984,45923.1412672,3537.645011,414.6639065,243.7233718,6.6793499
13632,93,14309.2977216,11864.1263231,7.9473941,2034.4411635,5518.0453328,242.5357498,75.1181987,6.8070819
13633,93,14493.5194278,6406.201962,115.1683627,31023.4405241,3035.2721319,231.9533747,92.3099347,4.3500683
13638,93,15232.2705818,7951.1279451,132.8270357,53149.7809064,3007.0704016,418.4893897,217.6628468,5.8751351
13658,94,4058.3469439,12040.1653384,134.9352483,50872.8422967,4374.3483731,489.7243819,266.6150268,7.3750023
13661,94,4634.4847583,7175.4125254,663.5892368,616622.5401983,898.9599926,241.08487,91.5511204,6.8020922
13663,94,4503.8868278,15828.3611112,484.0698553,227490.0254089,1806.7251078,213.6589916,78.0558377,8.7052512
13683,94,6388.4852618,8816.6814754,99.1412131,14166.7428713,3738.8744815,319.0353309,173.4481505,9.8843069
13694,94,7423.6077632,3754.5542868,113.2455751,28270.4815692,3815.496774,359.103004,175.8675475,7.0761338
13696,94,7602.3417412,4953.0476855,105.8224636,14356.9953177,3821.2545278,227.0251564,84.4644027,7.8297649
13727,94,9851.2309836,1731.1454598,371.6561361,157266.1751978,1495.1365588,230.2763328,96.9329648,8.0335297
13737,94,10800.5508921,6580.6762511,182.2967002,62057.7568136,3702.7037242,343.1650042,140.8714771,7.5031986
13738,94,10792.3260014,21362.9037068,153.4868838,45761.4476089,4090.4756455,344.3729419,140.4856519,7.3586581
13759,94,12813.7267797,20413.2127688,525.8200395,439974.809115,384.8812185,335.5498008,176.3721158,8.3008855
13760,94,12940.0067472,9497.3919192,326.3321318,85180.6776834,2997.9885371,177.6374115,47.8144749,8.8653998
13764,94,13378.5789571,19002.5493917,148.0838719,119701.202221,4740.1505527,476.3105833,200.9263645,3.6512033
13766,94,13507.6924731,11453.5155054,196.5962064,107989.7050212,4736.1932503,460.8129276,177.72694,6.6868602
13767,94,13429.758947,13115.0908681,127.2356434,55055.3366063,5263.1448395,603.461196,384.6115476,7.5229882
13768,94,13598.4307126,5309.0267951,166.5164812,66786.7947559,3061.3691173,381.4319393,204.3535528,6.5191882
13772,94,14192.2588628,9933.1878826,7.6188823,2165.0655412,4437.3967453,354.282605,186.3377295,9.2495795
13775,94,14463.3179728,6406.1264384,118.4430834,29702.6530091,3188.2051474,230.6238965,75.1573303,4.7453696
13782,94,15238.7528296,7933.312512,129.6758247,48639.2125197,3005.1919375,354.0112272,168.9329091,5.2101455
13792,94,16524.1628887,11399.0208019,473.3490754,337864.9667482,578.286002,315.9171459,157.3922324,8.2613352
13796,95,863.2830442,2394.9427344,335.6819622,80333.7895919,507.7208621,160.7444291,98.6874819,9.0053564
13798,95,3093.0859699,9676.768694,144.2924121,31611.3409997,2902.0451479,309.3308797,146.3238812,8.5155994
13806,95,4091.1673569,12045.0417445,166.537961,85232.5220587,3457.9230056,385.8242466,166.738675,5.1795326
13829,95,6337.8721132,5456.9593199,329.2993974,150549.2794143,2333.6591659,293.8884285,111.8541039,8.4059608
13830,95,6160.3881316,7214.4439328,523.981289,326449.6698329,2105.8739294,288.1110663,117.4411672,9.5401909
13832,95,6361.2488575,8806.5698499,100.9020757,16097.6985632,3648.5154816,166.1711046,49.1999715,4.7701328
13846,95,7384.9795433,3771.0493823,120.9234041,30284.5602191,3882.9542493,436.0703394,267.8273715,9.0086654
13848,95,7637.3249551,19018.6701844,628.2986486,572455.7025775,906.1620895,321.8251442,153.8423895,8.72278
13853,95,8017.3125504,14606.2939807,100.1907994,15640.6758964,4455.7660765,317.0314324,141.0674149,9.0686518
13889,95,10813.1188289,6603.8290476,126.3787813,33652.4916377,4519.5002164,416.74994,194.1320813,8.4065034
