"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
9045,67,11070.8974547,16489.540196,456.8778358,325660.4016671,934.2574547,161.2467546,41.0920444,4.1762073
9046,67,11454.2039353,5937.7003074,135.5048809,56963.2253718,3883.458205,496.093904,251.8666342,6.7279539
9049,67,11682.4470414,9775.8220195,120.1714896,28577.2849942,4482.2714416,265.1541422,86.885171,5.7892731
9059,67,12920.7190397,7926.3493798,524.8724587,393954.0864532,972.499086,215.7769215,72.0054191,5.9940719
9061,67,13493.2523198,3280.2677982,484.0682709,348109.1523079,173.9404571,263.0789662,133.7674559,7.00547
9081,68,1686.3016587,6482.5157792,117.5835277,11493.5354962,1945.3419188,185.1632199,99.3614353,9.6418963
9082,68,1815.6675462,9472.2698608,171.5891612,28505.6023945,2724.4728134,177.1763984,59.4272487,7.5693306
9087,68,2203.6295231,16739.9951438,126.7072046,57021.4473284,3765.6628467,480.8861969,273.70302,5.7617343
9091,68,3108.9692558,13669.5696986,364.9821213,126357.7996875,2530.8112769,198.1140624,61.7130111,8.3110995
9110,68,5129.5224564,19722.3647649,131.3118187,68728.8515562,4713.095289,630.2456667,433.7549109,6.6737225
9111,68,5270.729329,4549.6341939,112.2816448,46339.5867519,4193.4201792,350.9301425,167.1334156,4.1803839
9114,68,5331.7685337,8898.046836,386.1644424,170927.9426432,3012.4555809,260.53065,85.9128064,8.9991119
9117,68,5550.9497266,8515.3903643,5.9993183,2288.1928207,5550.2813792,300.7277003,107.7701942,7.3391945
9119,68,6025.4087428,3326.7330025,236.3823309,35820.1908031,2370.8901564,156.6732461,52.0640194,9.8723247
9121,68,6035.5946116,12292.0177733,164.8447901,116724.9275313,4580.4932007,539.4258573,251.8283468,5.1698603
9130,68,6917.5636451,18817.4694994,612.5279272,554525.766342,755.5650668,330.6534359,171.5466576,8.7924615
9134,68,7246.6786455,2307.2578281,416.2172657,173644.8755622,1506.6305259,207.3184703,82.8229094,8.2072432
9137,68,7387.4503051,11883.610127,311.3519315,370152.1827633,1598.6734616,521.3271455,200.7709774,5.423743
9143,68,7937.8827545,5403.0542484,105.712847,25489.4418718,4597.4672474,353.8696286,178.2760704,6.8391637
9148,68,8318.4244948,2146.2042851,203.7322124,41678.4757563,2946.8993737,244.4665303,100.728555,9.866784
9149,68,8269.4606662,8491.1770725,452.2697533,227179.6083839,1446.2841424,200.1507722,71.2589527,7.159441
9152,68,8827.6698561,13506.8154377,135.4031381,37905.3285872,4915.1355824,364.749312,135.9623703,7.434617
9155,68,8911.6504045,18546.669912,272.0693602,82375.2530962,2303.574068,276.8752711,134.8128697,9.9288933
9167,68,10840.5016342,9750.8952049,423.0605082,201655.9217612,1972.7289003,247.1783126,93.809794,8.6800305
9172,68,11175.535066,16644.6172643,374.5044847,159438.5015765,1751.8394319,216.2208489,81.1476146,7.5654288
9174,68,11460.5633606,5932.3143279,126.8121078,43013.4255377,4322.5092878,500.6216603,258.4282793,7.9446646
9177,68,11701.3007345,9773.2259864,134.6501487,34472.309483,4241.046332,354.1766866,156.0951474,7.8546028
9178,68,11694.6745627,2003.3751649,329.8338092,106877.9600397,1357.8121496,208.6083678,92.323529,8.4615989
9186,68,12464.1610378,10575.7862014,507.4392325,545641.2523551,0.0004033,284.5058419,119.2028346,5.3222092
9208,68,14836.2568302,9290.4982438,507.9741046,424758.1004635,588.2691912,310.3419125,147.8521583,7.4364113
9210,68,15289.2646737,9087.740373,403.4265786,165347.6947307,1836.5534211,250.6421282,110.0750748,9.7564546
9218,69,2212.3160157,16736.2204815,139.5832485,65320.5295069,3475.9057907,474.9920136,253.8307311,5.9438287
9230,69,3307.5044169,10319.7150425,254.4853924,50712.5228382,3523.4439233,151.3024718,32.3803946,7.8130408
9235,69,3643.9243216,4034.8240996,245.8404626,69342.1796455,1933.2940371,258.7111058,126.3909704,9.0484098
9238,69,3785.2422071,14963.0069951,60.4531674,4662.0356384,3821.5564198,212.0123483,78.4161089,9.0123789
9247,69,5148.7347367,19724.8844198,160.4167044,102485.9998895,3298.1098719,476.1802622,255.4641663,4.9428162
9248,69,5270.0182742,4520.332262,106.1737236,40702.686685,4210.1382476,401.0511179,224.6823327,4.9019164
9259,69,5840.7352786,6789.0578719,343.1841421,119168.4631207,3137.7908698,220.6881381,63.6944505,8.6747025
9261,69,6054.7538763,12299.1288257,165.3367352,119792.2857342,4386.3498828,535.3238542,216.5434572,5.0290228
9268,69,6460.123365,13942.0466645,673.7626283,829091.3090656,562.4550722,314.3518389,135.2627528,6.7787154
9272,69,6956.6078498,10316.3483137,10.7530372,2199.8551253,5041.0185068,228.3991504,70.8561681,6.1569665
9279,69,7413.2650611,11877.8152875,222.9787307,146520.6325019,5079.3746598,625.9279091,266.4541806,8.5195532
9286,69,7957.1444061,5410.7628067,107.0334524,24064.1763377,4948.3252934,441.2098411,244.0140182,9.2005654
9291,69,8253.0229792,5010.4478491,342.7020563,187775.3227686,2301.4512762,381.4302388,181.5968009,9.4380855
9296,69,9031.0505177,16770.618218,5.2464918,2889.2925406,3954.6446509,239.2393696,105.608663,4.6414499
9306,69,10049.9500262,17628.9261658,558.0953909,299210.1809791,1526.1058135,191.7421989,70.1110536,7.9047593
9315,69,11433.9188408,2413.2360999,465.9770147,234573.2114077,1755.339889,248.6291235,103.9178379,9.0888448
9317,69,11480.8350142,5933.8949547,118.2513189,43277.298028,4341.9852461,610.769982,422.8336457,8.4657999
9321,69,11699.1719279,9766.5653181,114.6996126,29934.0228534,4514.5593477,276.0898119,101.1792439,5.2913598
9332,69,12565.8987955,15047.9464535,396.2923464,161616.0232004,1183.5379817,244.8561818,126.4317663,9.4174479
9343,69,13750.6586484,3498.9098346,528.4745526,409471.7403561,100.9911726,259.6307843,128.1722323,6.9999456
9348,69,14577.5011339,10857.803576,608.1152213,463108.8851963,1084.1587633,233.1896207,97.6703433,7.3569232
9361,70,2219.0189211,16743.1228114,131.8160231,54407.4067262,3686.1481691,554.101961,323.0932848,7.4653283
9386,70,5157.7735982,6455.156599,17.7614347,2501.7938828,4556.6197951,238.068232,84.8642331,6.3862674
9389,70,5138.2596666,19713.7928192,131.3775361,69954.9883622,4680.5752522,679.1950808,524.2080877,7.06798
9390,70,5266.9177539,4510.1259891,130.6621201,62575.783268,3563.8223877,373.662253,151.8875282,4.3418929
9392,70,5366.6695483,13800.352768,151.4720869,23260.1049167,4473.03193,203.0668172,57.3798128,8.3619761
9393,70,5334.0710002,18271.2908358,383.0794884,170645.2141911,2363.5074336,266.6260464,105.2413093,9.0768221
9394,70,5486.2925067,2402.9538263,264.6142219,76206.9958154,1686.8002053,199.2555522,80.4238639,7.3648737
9400,70,6074.8520785,12300.2353852,148.5121846,96521.2257833,5201.2696123,563.1531733,258.7209656,5.3542405
9413,70,7418.3747538,11906.127401,264.8782411,248607.759611,3314.5768598,638.6136366,292.7715786,7.1767096
9418,70,7934.4912979,5434.7062066,137.7151008,40940.5171458,4484.3139648,386.0816683,169.7798736,7.5153425
9436,70,9930.5812456,14572.3298049,6.4879943,2167.9673966,4531.6238477,251.9573728,99.1767806,6.5397236
9438,70,10176.851269,7082.6086372,9.7536857,1588.6422544,3947.735711,203.7946948,72.8791587,7.4943612
9450,70,11394.316932,2279.7630008,361.7968273,133102.0862117,1957.3204421,255.6134274,115.5294464,9.9580615
9452,70,11469.7117812,5946.959775,126.8893717,42558.0373815,4297.7380725,496.7051634,271.3982244,7.9759701
9455,70,11696.2366222,9799.2471632,146.2342904,38008.5903563,4167.166365,347.1052709,148.8585333,8.1444851
9459,70,12393.186464,3954.9165231,555.432963,523552.4815045,586.2888657,182.3601624,50.0940241,4.312761
9467,70,13036.7014464,4781.7532986,449.7082694,299113.4828587,2122.7198542,252.0077698,79.7689647,6.7534332
9497,71,2205.6911919,16739.5585204,144.9268047,65946.5786308,3376.654882,361.898794,159.0895005,4.8353024
9510,71,3783.1767617,4002.2545908,434.7288921,232843.1544277,1061.8340634,240.4661234,105.6677881,7.7312314
9523,71,5030.7357869,14641.188486,461.7403136,275499.357399,1794.8049378,190.8024857,54.9931238,5.8891531
9525,71,5148.2825073,19715.6710008,118.9139482,58540.9418418,4990.3687014,689.0966167,568.9349976,7.1348346
9526,71,5274.2677249,4556.4243555,103.4717231,47087.6116599,4110.4491841,379.1233323,211.5581598,3.841219
9535,71,6042.7099057,12315.4898762,158.4500683,107705.0230627,4882.0332537,522.2650416,197.6364045,5.034307
9548,71,7411.4204104,11836.7321548,269.32858,232297.4284999,3724.057814,637.5515693,297.492937,7.9191319
9555,71,7940.5477207,5442.8203799,115.748934,25606.3943949,4752.1231833,317.067778,129.464445,7.1832445
9562,71,8895.039871,13504.6087036,140.431004,40080.9330813,5257.5235747,368.7504952,139.660084,7.60604
9583,71,11457.2117993,5947.1060133,124.5489365,46884.5630907,4230.0630404,494.916996,289.9954073,6.9768071
9584,71,11578.1785197,2286.2037666,516.7897348,387220.0247042,490.6408733,169.7586993,51.59537,4.7006021
9585,71,11703.654945,9798.3278689,119.8838573,28388.5852989,4529.9589612,294.8379792,106.8401081,6.4344171
9612,71,15123.9880233,5741.7435262,340.8607857,125522.7514853,2121.4629624,253.9409013,102.0508682,9.3296293
9622,72,2198.1069994,16744.0699317,147.1220197,69325.162017,3412.1580139,539.1932939,363.8005619,7.0021515
9639,72,3972.6475841,16826.9301706,105.6892395,11025.0905149,4269.2645084,204.0342533,62.8473627,9.1377072
9647,72,4901.7869833,8768.8114554,11.6442823,3799.2874052,4815.5441796,245.2542043,88.3633624,3.9070955
9651,72,5146.9887379,19718.11235,137.6427445,65734.1936022,4806.7299407,628.6128202,399.8344958,7.5911011
9652,72,5283.4626913,4590.5169728,110.4121819,42605.1580064,3828.9845844,279.1253623,107.744141,3.5343223
9661,72,6047.7630906,12318.9238328,166.3039855,117267.7362734,4492.7499619,687.0972763,333.3226872,6.6452216
9670,72,6907.0336015,10478.449814,576.0853131,647698.6537542,1057.3075241,336.2494368,137.7555773,6.7884761
9677,72,7424.6892576,11854.6485019,233.731668,151681.093913,5278.208289,533.1217356,222.7128312,7.6925395
9692,72,8886.1083219,13517.827861,136.84753,40298.608372,4869.353287,477.4119856,277.0429767,9.3062816
9704,72,10222.247016,1784.5015834,429.2906671,232452.198106,716.3507119,237.8900444,119.2242117,7.4761588
9713,72,11478.0955221,5938.9761942,143.6834379,51444.6971258,4104.8488128,460.7586019,234.0933122,7.7159542
9717,72,11708.1012537,9813.3492105,145.1258422,41065.9488639,4320.5150032,353.6556488,147.3002675,7.5746966
9718,72,12001.2053441,4644.4779,17.2779971,2592.1932608,4805.0140171,286.4072861,113.79342,7.3124273
9731,72,13519.9656509,4403.1515955,682.5841499,834960.5034786,699.1108701,306.3921578,123.4707311,6.7352733
9734,72,13564.8601386,13375.4052471,399.9857133,157227.342724,1505.2777302,221.7782894,94.8584014,8.944453
9740,72,14067.5816993,13416.7630069,423.884739,157043.4241213,1223.7223094,207.0784913,97.7999667,9.383724
9741,72,14538.2397341,6455.8355324,570.9735801,450253.2164107,1377.5258888,334.3023026,172.037597,9.5122393
9752,73,2035.8337203,11492.4398479,197.3682253,87035.2427921,2594.8508208,469.3117977,286.3075261,8.5002306
9755,73,2205.2036989,16753.24021,168.5664473,85953.6598168,2662.7364207,360.6465268,218.2568617,4.91976
9760,73,2699.2845971,14148.4453602,411.4475918,170166.4689504,1787.0606047,194.7747642,65.3292509,7.7036275
9764,73,3359.1840079,10347.8065531,410.636275,217870.8179464,2063.9117072,296.9838764,122.092659,9.0795863
9779,73,4430.7422748,3703.1734093,330.6112687,88699.3501399,1743.1907482,197.9645699,79.2467775,9.7108174
9789,73,5160.0655516,7913.2528323,2.2953453,1580.1007639,5027.549618,224.4189001,69.544107,7.7802946
9791,73,5280.0043754,4595.2030054,114.7422836,43064.788538,3884.3957449,208.8194428,62.2804294,2.8446403
9792,73,5168.1236886,19728.9705218,157.7146482,99145.0325416,3624.0893192,621.0436418,374.6716685,6.4279608
9799,73,6054.3522376,12306.296869,159.1130723,112222.1582201,4307.9130234,446.9213216,178.4731315,4.1816121
9812,73,7069.4807373,18320.0768614,760.7685747,1023476.4917126,0.0003346,392.8731999,236.1312283,8.710283
9816,73,7412.6912029,11906.4394417,314.2812744,403968.5344123,1283.7053951,421.3284351,134.4210378,4.1113543
9821,73,7925.6512376,5440.202353,120.9903389,29215.4408737,4247.8844044,302.205841,121.9609111,6.5142121
9830,73,8907.4306347,13497.7393373,127.3424075,34615.3792349,5085.4727847,375.3838785,160.0240306,7.4767273
9844,73,10200.0185109,15345.8213612,12.0399454,1925.1424972,4589.4502493,298.2003746,134.0559081,9.2936716
9851,73,10941.8726235,9676.1639614,438.7103799,171009.6946722,2279.9544571,223.5170377,81.3467428,9.9443158
9857,73,11468.5507564,5921.4333193,128.3834872,41185.3859712,4136.240018,412.8992025,215.0600676,7.0148791
9861,73,11702.5740718,9799.1804156,124.6710961,32454.5630882,4418.2654471,367.4453493,165.3758413,7.5083652
9867,73,12299.7032974,3946.0829967,348.848785,186601.7235165,2145.4122557,326.1646593,135.0486791,8.4277201
9893,74,1942.9360703,9398.211976,467.4000788,209545.659769,998.2772838,203.4159264,94.8561171,8.4009104
9895,74,2030.7284996,11481.2821224,218.8999987,101658.4480868,2488.7829459,467.3589531,299.6323916,8.8556577
9898,74,2218.3267447,16778.102397,140.5202511,57265.4643272,3610.6272222,443.8648879,264.4610277,6.4148534
9900,74,2656.2814792,8649.1892823,543.0509076,534505.8894683,0.0001762,229.2827975,87.5205965,5.033772
9901,74,3005.8998115,5036.4681939,540.3002733,334277.9593788,1086.9778655,192.2532391,69.7076114,6.668581
9903,74,3207.6663475,12493.6070918,773.3423475,942383.9804202,205.2548713,249.3797656,108.622706,6.2518693
9912,74,3909.9488958,10631.6033259,353.9453753,103117.5433965,2941.5141196,124.0308002,22.5332508,6.0940962
9926,74,5264.5612137,4571.7611902,111.820846,43251.7848217,4220.9974515,498.7427667,323.4896323,6.2686085
9927,74,5164.4864727,19713.6049527,137.5321662,71676.9852109,4663.4903751,434.5459405,199.241276,4.8333873
9929,74,5317.8685781,13760.147819,98.3769445,11174.9464035,4534.2447488,249.7022064,89.137985,9.6957364
9935,74,5678.8825485,16124.1391339,2.7575504,2111.4434348,4986.0832377,260.1033493,92.9098955,6.7589452
9936,74,6089.7866798,15193.8962448,450.5669407,306392.6459495,2151.8611316,291.9480139,109.0721846,7.6435795
9940,74,6074.8776961,12301.0589729,142.9967643,83121.5619845,5372.4711284,621.8884917,335.133714,6.383784
9945,74,6821.0115612,14828.5609895,317.4467459,236880.4703756,1977.8878609,435.3290646,193.3308203,7.3463843
9957,74,7920.1600915,5426.0897717,127.6363626,30876.8221967,4309.8861114,420.8139917,230.8204931,9.4149948
9965,74,8892.3317759,13553.0020912,126.1885672,33819.6626405,5121.2301196,382.4318022,175.5293972,7.6642214
9975,74,10190.1765788,7098.2901469,8.5141243,2904.424296,3930.5537578,275.2695685,127.7032666,5.4536374
9977,74,10284.4201181,15249.4490695,400.0736789,137726.2287372,3031.2654618,210.3392333,62.923513,9.6856776
9989,74,11470.2390076,5922.8461144,137.328101,43827.6913051,4009.1202555,490.6119806,256.9286793,8.8521229
10007,74,13415.6225766,6709.3940169,7.4622149,5005.6675438,3969.8873156,327.2247334,182.8748798,3.7306925
10009,74,13668.9100992,3974.3730176,484.1336648,415000.205997,597.4207611,356.4317074,192.3072907,7.930831
10011,74,14174.809806,12627.1093332,458.0187703,217991.7414389,1146.9017356,235.8186483,119.2944743,8.9700362
10024,75,2064.9140465,11470.6539146,215.411951,91773.5439644,3076.8588312,453.3528424,242.2932407,9.2226551
10028,75,2219.2443582,16762.6754746,136.1958314,58050.1311137,3773.8924684,444.1043722,288.4505492,5.9763755
10031,75,2598.79938,8845.7991281,536.2988692,337614.9839123,1051.1237513,221.0826889,89.8855547,7.4530819
10052,75,4868.714643,8341.8013102,429.9770444,199137.6268558,2592.9316328,210.5454765,65.4248791,7.7567555
10056,75,5146.3848786,19711.7862734,135.2587045,80997.5959695,4619.7117758,521.9753539,312.108066,4.9709403
10057,75,5274.434441,4604.3023573,116.0704681,46162.3873555,3719.2575646,459.9076317,284.5100358,5.8006081
10068,75,6082.1559423,12296.9609023,136.0908987,82480.9676186,5603.9303669,530.2618946,237.9374699,5.0149084
10074,75,6727.2011992,16173.5668581,108.7740298,9242.0690762,4970.1626147,166.8918238,37.0936446,9.4066428
10088,75,7938.4998938,5425.4462095,119.3825202,26085.6238868,4378.4692215,318.9688191,134.8573078,7.5000254
10099,75,8914.3285498,1866.2487001,139.2304886,21794.0629539,3275.8762901,229.4672035,100.395226,8.594329
10101,75,8914.9949178,13547.9852842,130.8596885,31948.6494774,5310.8500925,420.3975121,208.7730163,9.5180629
10131,75,11489.0078334,5938.3998282,127.989089,40702.9074854,4274.5273045,400.3774632,187.6656803,6.8467537
10132,75,11686.7083948,9805.1830198,143.1524138,41435.4565185,4183.9312756,291.0156918,107.5693969,6.0466287
10140,75,12151.8016706,10549.066761,385.4987319,211458.0209072,2298.1516748,242.9815082,80.5912797,6.787715
10144,75,12483.9778043,15080.8983161,481.2426008,333315.0925528,421.875317,241.2715655,120.5912352,6.6440462
10150,75,13498.5864013,5281.7219539,149.440278,30673.6157215,4621.2560023,302.5247238,107.9206358,9.1634574
10154,75,14067.6919594,12773.5435441,435.2128833,246472.7535385,723.561092,232.2610442,109.6683395,7.0809268
10170,76,2029.4894498,11450.0830907,278.8717684,194841.0524074,1347.1536595,551.7199422,372.4661831,8.7503825
10173,76,2219.926217,16761.3725214,143.176949,57161.3814394,3503.0147884,378.799881,195.3632392,5.6940696
10201,76,5143.9762922,19710.6262444,130.3290747,71441.681767,4591.432441,489.5040612,248.4061278,4.9367324
10202,76,5268.414261,4581.6258728,118.9544463,49729.2159115,3691.4897882,352.458428,172.5254436,4.3411351
10211,76,6059.7541021,12300.0186426,155.1416595,95672.6553589,4703.3453702,453.0113617,182.5321976,4.7323244
10212,76,5971.2017767,15993.370846,131.5826135,16071.5576749,4516.0255471,198.3049549,49.6398832,9.0771131
10216,76,6450.7028224,14068.2495028,19.8352947,2725.074174,4924.5838341,313.3239169,137.5361038,8.0241198
10223,76,7406.1794197,11882.0927877,288.7186728,252211.9229427,2921.6870138,593.997245,278.5268673,7.7933181
10225,76,7451.9658143,10706.9734395,428.9881864,201290.3344494,2556.4142663,241.9582101,83.1822472,8.7516871
10229,76,7912.3410743,5423.8914059,123.1593208,25037.3920445,4249.1893086,331.0629762,155.7931804,8.5730336
10235,76,8772.1833052,8127.3890836,1.8285932,3135.2618769,3650.2814533,218.2160346,92.9171643,3.8587094
10237,76,8860.5505534,13522.4138387,148.0257934,48093.0075086,4753.513762,510.227244,293.9433496,9.6487972
10242,76,9446.2829242,11112.8661719,274.6948397,120042.8254225,2728.3707769,245.3963131,69.7652015,6.1933538
10246,76,10154.1176083,1743.533785,304.6545812,82707.3483148,1867.0148577,199.9294919,92.0288383,8.9583697
10260,76,11478.5300879,5938.7964996,137.9027645,42984.2934133,4144.248897,455.4390021,240.6191909,8.4496654
10261,76,11698.4890881,9811.0941131,166.3120857,51492.7291537,3934.401292,425.4953714,190.5324855,9.3790604
10278,76,13299.926427,3372.9069523,374.0320014,199871.0508064,1523.6780193,219.0594485,74.8736655,6.1169284
10301,77,2247.1179217,16748.1776085,144.7721205,53379.1059672,3566.4119018,367.1267888,181.0709307,6.0320665
10331,77,5259.940297,4590.9416516,121.9085398,50388.2374201,3666.2423125,361.7108473,151.0870046,4.5930081
10333,77,5166.9629857,19725.629073,151.8908746,96576.4661761,3701.7861042,426.2150889,178.510455,4.2457728
10343,77,6085.0645543,12271.8473093,162.7231368,106081.6585437,4688.0738155,504.7541222,251.6375518,5.1959771
10349,77,6977.3010179,16353.1987118,565.2466424,766879.238747,0.0002223,454.0935682,249.3370627,7.4323687
10354,77,7481.200957,18324.7362228,9.0672487,2036.237962,4546.3200901,331.6961279,164.7110518,9.3652388
10356,77,7523.9011784,7519.7334381,88.0025941,9819.8019112,3984.6174412,223.0321033,83.494942,8.1573741
10361,77,7937.8722828,5413.2728023,117.066103,28103.726371,4462.6891378,297.1898627,105.1516158,6.2751591
10363,77,8022.2798017,13440.8107026,491.7773994,438679.6524164,1414.7634185,387.709949,173.2586574,8.4106643
10365,77,8333.0275604,16475.1187168,519.3552018,429315.4749756,1119.6178925,251.0424767,91.0708793,6.2476644
10372,77,8850.5908745,16613.6247625,566.6255105,369100.1933591,1958.676831,276.4156172,111.7230375,9.4634942
10375,77,9476.6783127,11112.7947721,141.6744256,20264.9663708,4598.6646051,208.5080821,56.8380305,8.6847292
10377,77,9698.8037421,17822.8230239,434.5445976,255689.7627774,943.6390186,214.2394494,82.5144435,6.2951646
10378,77,9950.4706167,2171.5349031,801.7650483,1053578.2083149,87.6824055,206.3489192,74.1484693,5.0081513
10384,77,10708.3554767,15481.5200118,24.6007111,3997.7262433,4486.880552,248.9266077,94.6277655,4.9072692
10388,77,11096.4069,5413.8562576,17.8206093,3167.6978078,4715.1982747,222.3455479,72.6514794,4.7463442
10391,77,11470.4376514,5937.0636491,124.2310645,38535.9356797,4003.3538257,421.1600083,228.4663186,7.1958493
10393,77,11623.3445256,8449.8567508,387.2726051,148800.2352851,2030.522394,145.8347696,35.939488,5.9130308
10394,77,11675.1637921,9759.4674982,127.0612077,25994.4733155,4455.8019072,261.7280723,88.4682691,6.9430009
10399,77,12312.8569056,3890.7668667,409.3132065,149882.4035974,2441.740845,209.8037282,70.6571521,9.2931515
10401,77,12760.980264,8209.0526801,768.0607755,994648.8871781,0.0001605,217.0669085,73.4150774,5.1146356
10410,77,13518.3624618,6589.3099552,312.2278811,86796.6758674,2501.3270834,211.549439,73.4291658,9.4681717
10426,78,2042.6942301,11466.6067525,190.9375817,72370.2171281,3168.6676751,458.2811168,269.3246026,9.3609304
10428,78,2344.2424483,15122.9607922,421.245329,176659.733038,1320.8405596,211.0331386,88.6868032,8.4053437
10429,78,2226.2314047,16745.4226538,132.1624064,51776.7543915,3710.8164517,356.0859314,176.4037475,5.1001436
10430,78,2540.4124003,6589.8994393,495.0974592,392285.0077816,122.6281244,224.62385,95.2222408,5.5820084
10451,78,4892.4653919,8302.8459919,394.1520748,194751.6314277,2260.3512274,233.4878901,73.1109333,7.3961689
10455,78,5151.795856,19715.6564842,138.0406195,68956.5243707,4772.9933909,565.5056936,357.5841795,6.5536681
10456,78,5253.9038028,4603.5106719,127.1395454,49254.2515273,3473.1571545,514.2466206,319.2179496,7.1639166
10459,78,5360.4862227,13720.1366637,266.3969023,93387.1337817,2976.2748421,291.5654936,112.1631745,8.853797
10464,78,5873.7124121,17280.2864394,356.0183175,157935.2243959,2755.6573052,243.4412941,78.3155622,7.7651083
10466,78,6098.4116835,12272.0019512,155.3895511,99611.4468994,4653.882854,462.8382106,187.142278,4.6575773
10475,78,7380.9607583,11878.1632617,369.8737307,463520.3568002,1510.3762528,534.1170543,226.9675082,6.2294131
10484,78,7950.8384697,5439.6579377,119.0789403,27990.6561104,4449.1483473,348.634172,163.1745075,7.5975429
10495,78,8854.3413338,13490.1158255,126.3948619,38653.3114246,5001.2601308,318.0939644,108.8487338,5.6211804
10519,78,11477.729227,5921.5667112,127.3392371,37205.575242,4422.6026009,375.117527,184.1907931,6.9550605
10522,78,11643.303214,9758.8363322,112.5047503,24965.5062315,4641.9865527,404.8896363,205.745251,8.9055531
10534,78,12551.5989008,15117.4105775,457.1221537,239563.3526512,795.2970909,256.3582743,129.8065921,8.8327689
10535,78,13046.12991,2851.3923736,532.5561976,332057.0389157,737.039788,282.3376158,164.8389685,9.494816
10540,78,13521.4271953,6602.6651579,356.0698982,128463.1129338,2265.484988,191.1561786,58.0006476,7.5255948
10559,79,2028.5437087,11473.5171822,197.8773394,67218.032054,3353.8504454,277.6053731,100.8809643,6.5853947
10561,79,2237.3877347,16746.0612053,140.2433934,54784.9122695,3689.6305954,351.5910172,159.4862391,5.3131598
10562,79,2568.8987275,6423.4973694,365.47653,173607.9919384,963.952778,192.6664259,71.7623962,5.9330248
10566,79,3305.9744932,5669.8811973,608.1509966,547519.397979,117.8802543,244.7861073,116.9112688,6.5389028
10571,79,3671.7063251,13098.8357001,505.0961441,229425.5571512,2475.2759838,219.3501985,74.1385434,9.6301473
10579,79,4183.5969988,13633.8891121,390.7480602,179839.6985729,2213.5539203,250.4180285,94.3085897,8.4244298
10583,79,5012.0644573,9019.7644835,1047.3428926,2195651.6428297,0.0001814,241.3405086,80.0013929,4.7813539
10584,79,4917.1545387,10709.9111476,10.4458488,1560.9087227,4706.0377868,226.8706399,77.5962795,8.545355
10588,79,5123.3325,19721.2284588,136.4715936,69423.0147513,4430.5331461,473.0663367,256.6174582,5.345483
10589,79,5251.0829805,4609.7862675,129.4500391,56367.6332393,3337.1768796,483.517259,304.1635011,6.093663
10592,79,5261.6980133,12734.7643574,468.9309561,239229.1068235,2466.7628779,225.4960489,71.4985451,8.2024806
10602,79,6091.7868342,12268.956504,153.4983754,86733.1744072,4900.9220668,488.7356506,220.7111622,5.5080735
10605,79,6507.1402334,2367.8686183,443.4984093,236128.5374773,562.3811988,224.2993363,110.0869848,7.4091125
10616,79,7351.829242,11896.5998205,354.4865493,439629.9466002,1469.5624323,606.9688955,269.2968972,6.8527627
10622,79,7935.2134943,5434.8129881,126.6263871,26787.7751776,4543.614783,387.9667864,187.0981055,9.8616733
10627,79,8713.3517767,7911.1325275,490.4381925,392376.5522416,0.0002784,201.6191347,78.2550807,4.9380192
10633,79,8856.2384955,13505.415686,151.4300371,38124.3315564,5013.3711754,300.9590778,99.0372257,7.5328152
10647,79,10904.7000749,5167.828709,504.7273121,475903.6884842,593.9355712,301.8025048,126.1099663,6.3847172
10653,79,11449.3104878,5951.3841014,124.0565521,34685.4890826,4341.1158471,399.6047308,218.3287684,7.566079
10657,79,11670.9079572,9795.4468242,124.1318961,24075.3533641,4582.4564326,185.6671565,43.5201185,5.1499634
10659,79,11867.9571349,4387.0422896,2.8345527,3234.4576722,4467.1222657,232.4242309,85.8571346,3.9879344
10670,79,13352.4792779,5204.2237959,349.7395967,240441.771285,1501.1874866,381.314758,192.2382643,7.6813959
10678,79,14297.7753421,8427.209731,574.8930654,569326.3817175,360.776805,234.0375295,79.6575589,5.3947284
10679,79,14277.6257962,10397.4516962,687.8161548,706733.2896466,1021.9971537,260.9323421,100.9741284,6.8913956
10683,79,14442.1985312,10296.3594123,691.8660236,654312.5739993,1335.4973144,303.0402583,139.8613115,8.7126649
10688,79,15148.294116,8767.3538091,435.3076739,205742.6303909,1609.9772816,247.2736356,113.7396857,9.0036197
10695,80,1924.4820586,9637.8484645,452.715144,356673.3770505,0.000143,332.0913256,182.3779934,7.5318401
10699,80,2248.2001976,16730.6737397,142.1755216,58579.6533025,3662.9996423,357.0704707,169.4259458,5.1778319
10702,80,2623.5172279,9698.067205,700.405018,756295.984868,506.0072601,274.437041,124.4654367,7.0168968
10714,80,3868.8005869,14702.3018068,13.8827859,3596.8908923,4001.3019843,168.5536072,50.0443058,3.002603
10717,80,4230.1611796,13009.8337726,596.6560341,603551.3256817,965.1083827,283.1041407,115.213403,6.5916702
10724,80,5133.5790015,19739.8140098,162.3532982,100622.3560025,3515.5045735,482.3495165,198.8621401,5.2140155
10725,80,5259.2399686,4596.1334559,115.4562353,50503.5402525,3782.9357102,305.0999608,120.9334327,3.5260508
10733,80,6007.5170796,2509.4961034,431.9607718,205850.3240276,983.4845693,195.9266418,75.7521436,7.0638545
10737,80,6127.300284,12269.2144674,157.5404625,96163.4416674,4422.3783728,543.4133012,261.391634,5.7952313
