"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
12650,86,11167.9273142,22175.8310492,144.5238799,25487.4304319,2660.0892517,213.4682632,91.1915977,7.3517531
12657,86,12627.1267664,14039.8875235,145.7972393,31668.7860539,3243.2801915,327.5460406,182.7433716,9.1682617
12662,86,13282.3511567,11870.8374784,13.9214995,1719.8859758,2868.545917,238.8295287,136.7961388,8.6208444
12664,86,13461.2691606,1275.1211734,147.915668,28951.8737582,2609.0355718,273.6809173,127.5474704,8.6267434
12671,86,14685.737909,16644.4716101,124.4960995,33471.8550371,2604.9234656,234.517916,103.7107393,4.6901144
12684,86,16088.4266356,20920.8358628,219.3133966,33376.6283589,1822.897211,163.4394791,63.143914,9.5501305
12691,86,17007.5579704,2195.6953008,158.8792797,58041.7138722,3527.9407827,313.5776877,113.8027865,5.6604856
12693,86,17262.8224501,7460.6851237,113.1164662,21774.7303803,3084.4861516,285.9701104,137.7813769,7.3145325
12700,86,17969.4310491,16616.1330472,119.2714998,12998.3141319,2366.1673786,183.2711271,86.2734585,8.6733807
12703,86,18307.0357897,5525.7183023,511.5311162,339167.485965,152.6553328,208.6668804,104.8038225,6.3933753
12725,86,21112.1319972,9200.2733516,97.6473865,10371.6954717,2504.4861807,208.0512358,109.9217697,8.6188033
12728,86,21367.1750403,7014.8868643,117.1872306,26562.9570193,2701.5877104,211.4487538,80.974339,4.7795478
12735,86,22480.2922716,5611.8851587,125.7429289,24268.9052451,2363.7830241,240.5425022,123.9116406,6.7148524
12739,86,23959.9648716,14481.191329,115.0741074,20511.9602973,2350.6637048,222.4301156,129.3139209,6.2624825
12741,86,24640.1543238,9331.0308008,92.6313114,7479.2349484,2014.3526688,183.5974496,102.0854171,9.6271517
12745,87,1609.1388285,18055.2371808,137.6882505,17951.5679787,2410.5937736,205.861931,112.9442214,9.1726418
12746,87,2198.8300122,19227.5650117,10.2818403,1557.6450197,2398.1186971,218.4858135,138.7187643,8.2352158
12747,87,2192.6081179,21928.6389273,11.6064241,1346.5854896,2227.0709841,186.822919,115.177752,8.3195989
12749,87,2704.8143485,18064.6908583,13.6282668,1414.6706056,2931.5133067,209.2695968,102.3046464,9.144012
12773,87,6841.7963784,11868.5269924,179.9791003,34120.7221786,2174.8331086,231.6917593,119.4722907,9.0080505
12794,87,10352.0945246,21660.830129,157.2086589,40954.324808,2731.4423871,287.5886873,123.0391637,7.1987982
12796,87,10684.4312257,8631.6291144,103.0209541,8102.0708332,2533.5304679,136.8985513,46.5013475,8.0378992
12799,87,11143.5070932,22164.1016409,121.5139318,18873.8667689,2777.6485079,206.6338109,85.4265235,6.9774781
12807,87,12124.2485825,21128.7792779,338.0639824,91136.7702202,1388.6813804,194.2073869,89.2045736,9.6915116
12810,87,12634.1267455,14027.7318771,161.0962104,38116.6621873,2966.859107,292.8965694,135.5643629,8.2385778
12817,87,13487.0311022,1282.9719316,147.1596132,31826.9334305,2633.2605686,261.3461159,118.357037,7.4366805
12824,87,14673.4932534,16641.0946271,124.1445032,28191.8942267,2758.6063712,243.29733,118.3943858,5.7232183
12834,87,15609.5961967,22704.2780953,2.3182443,2834.9255338,2202.000463,174.965015,94.8508032,3.4611968
12845,87,17022.2527701,2183.7779345,185.8614126,77358.5501792,2820.4793761,361.837067,167.4741369,6.5916944
12847,87,17231.3107092,7462.3401446,106.2130451,20154.3764652,3115.8719143,299.7155281,173.0381983,7.3938511
12848,87,17292.5154512,12238.4351189,18.7596293,1427.6169767,2802.0874199,158.2876308,63.4993125,7.6286475
12855,87,17998.0904791,16595.9596906,114.1115849,10843.0650616,2420.2795559,189.3108237,96.7161592,9.8910614
12878,87,21112.538765,9205.0736613,93.6856501,7567.1077243,2574.3434992,162.0118935,64.7737636,8.5906912
12880,87,21153.3214219,18837.5804859,17.292779,2133.5761776,2083.9017345,227.3095568,172.8001276,7.0754525
12881,87,21336.6565687,7026.8831011,118.5795145,28499.6639584,2564.8072132,222.1343321,98.0712482,4.7765923
12888,87,22441.3133236,5606.3435142,122.1823547,22476.40806,2533.2236509,247.683242,127.0438228,7.0749121
12893,87,23951.1104417,14485.489991,123.6481463,24907.6937879,2021.3535193,194.429839,83.2282236,5.1698716
12894,87,23993.3265724,15163.6289058,503.8602892,244530.1011474,69.1278436,173.2367439,81.0859981,7.1529968
12926,88,6845.4180735,11851.8435561,201.9672912,44806.119445,2007.4039918,196.4533678,84.4439724,7.2973007
12929,88,7642.2509125,12445.4028271,353.5187867,94650.1354865,1158.0468099,185.650105,85.7178711,9.7493578
12946,88,10386.9160067,21631.74784,132.8446922,33099.1858144,2695.7369261,305.8821698,150.3307806,6.9073396
12950,88,11138.2414664,22198.3956849,126.6784672,19952.9364178,2569.9102276,228.4722275,111.5103343,7.8534159
12957,88,12630.1989997,14012.8993542,175.345599,49673.1362914,2650.9386288,320.4389411,171.6981635,8.123806
12964,88,13514.0832054,1253.6205172,137.052354,28674.4870004,2531.6714185,330.9749235,189.1073739,9.1136906
12974,88,14684.5417172,16630.670547,114.0632554,25608.5558648,2601.0401891,326.6773684,205.5451507,7.2041922
12994,88,16766.8129786,22696.4224429,4.7333474,1165.7031005,2362.3485648,138.1917692,55.9952164,6.6482011
12995,88,16996.0520793,2171.5645162,175.6368475,57619.9527032,3544.1587716,292.0845692,103.4781751,6.4248452
12996,88,17028.5085755,5415.4709281,6.5987925,2132.0301839,2796.1318434,183.7259895,83.1871472,4.9073676
13001,88,17223.9481007,7449.4843395,119.0598272,22169.4605834,3162.0913184,266.0711311,129.3138393,7.3402125
13006,88,18000.7322926,16580.7875695,102.0980023,9740.9572478,2575.200226,168.4889318,68.5140116,8.0680128
13014,88,18708.571184,17034.9172581,9.9413013,1420.1855723,2284.9575494,202.711816,111.7432483,8.3479313
13029,88,21330.8206675,7028.956746,121.0885413,32033.9655879,2648.1844613,210.357218,83.1948225,4.1982128
13032,88,22383.7665175,5593.0073229,179.2532917,46617.9445619,1937.9268119,181.7349461,62.7599702,5.1968671
13043,88,23962.951149,14488.3026376,106.1794177,19052.6120317,2230.721518,196.8637918,97.7326337,5.1937723
13047,88,24676.0038963,9316.3745863,115.54242,9327.5513479,1910.8041451,119.2780153,44.9822624,7.5044321
13050,89,1647.852486,18124.8622075,189.8790205,40711.0056915,1935.1189729,226.3862511,118.2850209,8.1873767
13056,89,3302.8968305,6809.4743564,542.1004653,212002.8785985,293.4014685,140.4232168,67.207084,7.7543934
13060,89,3871.5081495,8128.9722165,7.8091619,1554.7304045,2151.0980649,170.5484729,92.9494368,6.2986319
13074,89,6093.5184724,19937.5602686,152.8565533,64254.2549372,2737.9007916,636.5026249,550.7395107,9.5631797
13076,89,6638.8173898,21978.9101311,457.7447314,238619.2147341,485.3093464,146.7346689,49.8365345,5.1869488
13077,89,6843.1565883,11829.0502672,191.9323739,37673.5762688,2263.8129658,181.255806,68.831823,7.2667888
13079,89,6969.0406264,18131.678078,89.4475791,8479.8911154,2678.2940422,209.876608,105.1411451,9.1331735
13081,89,7585.4586453,22712.7342765,77.1568941,4933.2082268,2956.9674431,150.1019604,52.708028,8.8237249
13096,89,10356.5291174,21651.9991786,146.8424536,37511.7044458,2758.2110808,261.176991,110.582592,6.2929645
13102,89,11122.6970739,22178.0710864,108.9841543,15496.556731,2780.9457299,213.1102099,89.8451339,7.1909445
13109,89,12626.8072238,14025.435957,205.189761,71948.5635353,2083.6677069,297.3537578,141.4886046,7.0582973
13118,89,13489.0889473,1271.1037124,119.842346,19993.7908548,2772.8902314,214.1943028,93.7444229,6.6582074
13128,89,14686.0099174,16634.5823184,115.1110063,27783.5274674,2736.8995813,236.6396703,111.6623654,4.936496
13151,89,16994.1312304,2181.481498,184.0334772,58360.0844557,3335.9086577,314.6963099,127.6990305,7.45732
13152,89,17251.5989795,7482.2550331,114.0151539,26029.1743181,3067.0609482,230.4513822,100.1086676,5.0438646
13168,89,19994.5503374,10190.8642243,3.9222512,1735.7163269,2613.0820415,201.2099555,115.4535097,6.4244896
13172,89,20725.9874121,5323.2115846,438.966889,189858.9846173,972.2610659,229.2983877,124.9674578,9.2041983
13174,89,21131.3791513,9203.2144563,94.7518503,7698.8656783,2363.8323933,187.9436414,100.9570525,9.948852
13176,89,21099.9288435,13757.2012925,108.6563287,11365.0701249,2166.726425,197.2991062,102.8606961,9.0110213
13179,89,21316.433174,7038.3147781,121.7733029,33292.3281775,2593.6858981,278.506638,208.5702228,5.349713
13183,89,22411.4546753,5584.7351025,131.0650612,26167.7818951,2546.9627073,226.101401,103.542004,6.3298948
13187,89,23349.0498464,11736.3216709,2.1279505,1649.6047308,2013.3110061,202.5123993,137.4500325,6.7448398
13189,89,23956.4287178,14492.1523949,104.9443929,18659.2799607,2213.9962674,224.0744076,120.8428964,5.8837911
13231,90,10185.4713917,4275.4151893,444.9587465,185488.178008,384.0645467,216.7304175,146.0881496,9.1537619
13234,90,10378.8348308,21681.6225695,166.6744655,44181.6563512,2333.7080387,229.5649697,82.6139218,5.9841667
13238,90,11156.0622431,22181.5601334,110.5818801,16780.893993,2598.9795258,202.0846906,89.0444493,6.4792444
13248,90,12630.4149164,14033.2132815,151.6406938,34213.2759165,3026.5988127,316.5940371,176.0540717,8.8369876
13255,90,13325.5224825,21088.6936955,513.0561552,232432.7553162,243.273812,177.1018551,97.3960532,7.9581064
13256,90,13472.027866,1267.5694006,120.3357986,18925.0936924,2744.4409613,221.6171755,94.8862455,7.3192044
13265,90,14662.7994574,16627.2203517,119.1511667,28456.347963,2835.1068449,247.0716774,94.2614225,5.3461105
13285,90,17004.9674102,2186.6626253,183.5229256,56523.4470973,3553.092499,397.7181217,204.1517798,9.6441522
13288,90,17276.3084555,7504.1710212,130.3436693,29934.855051,2813.6056827,315.3595963,198.2583072,7.5925932
13303,90,19166.2726124,2655.0288549,456.79571,185538.9660097,708.135206,197.7871954,101.0898834,8.8119091
13304,90,19090.2340683,13934.175544,5.9188484,1793.6465235,2610.7156156,186.9372706,90.7953018,5.8744303
13308,90,19673.7783233,1872.4396322,453.7357996,170711.4738688,742.0636067,199.6058104,99.5843031,9.5271721
13321,90,21321.3452866,7060.3422141,117.8672814,29624.2699167,2633.9311041,319.8792881,184.012521,6.4798688
13325,90,22428.9294276,5606.6557481,126.1592629,20423.2889756,2498.2067956,263.6130004,153.0302473,8.7621462
13331,90,23955.6006572,14503.4832192,113.8565907,22806.1649492,2267.5887348,222.6114785,112.9297832,5.5408824
13332,90,24379.3159361,8964.6527474,603.9070396,368269.6684333,0.0005903,204.1624121,121.6631972,7.9938094
13341,91,3213.9606127,17280.6534659,12.3886746,1338.2108182,2918.798614,220.6951922,116.839953,9.9703014
13358,91,6411.9544474,16537.4056148,377.5000466,123396.5877876,1377.8521514,183.1474188,75.4199293,8.4184592
13363,91,6927.9059304,18129.3051799,98.1495147,8495.2513794,2839.1102781,194.5567673,83.0548323,9.9200406
13372,91,8629.0925423,20889.361475,511.7790696,231389.9505729,841.3841432,203.8020059,95.9043686,9.1194774
13380,91,10387.4916846,21664.3057904,136.0591448,30080.2506621,2725.3845904,205.90044,75.2517999,5.3985032
13387,91,11147.0013585,22173.2028577,129.6630081,20474.1505524,2605.2011053,204.1947763,82.0973743,7.1601536
13396,91,12636.8431934,14014.0837988,162.5769358,41553.2645684,2905.8785008,364.7406008,208.3825593,9.5492583
13400,91,13112.9457709,22784.6392427,416.4649158,135581.1706444,823.6676825,154.4885058,67.7469454,7.8820829
13401,91,13453.8819304,1221.9595058,112.2250052,16016.9809737,2748.5956814,234.3698072,126.1917154,8.0434282
13412,91,14662.9529,16619.4520954,122.7262928,29399.3611794,2802.8235578,186.3013164,61.6966512,4.1661754
13432,91,16995.9880382,2176.6649736,196.01264,61219.1495538,3382.2083464,290.574394,108.2172829,7.4179126
13438,91,17290.984341,7498.0332093,117.0044533,19098.258471,3151.2372633,318.6434407,192.6875107,9.8443269
13441,91,18000.9048386,16558.3220691,121.8897229,13976.1715604,2636.7905694,199.0657907,89.690388,9.1007511
13464,91,21107.3268767,9183.0217042,85.9289347,7360.2006035,2435.6815901,192.2369912,99.5728451,9.0155059
13466,91,21365.3213757,7036.4800601,123.0185316,30049.353109,2783.3338984,308.6089172,158.0218629,6.6641934
13473,91,22458.5561696,5604.5856306,150.8120768,34373.3480147,2295.3722755,202.7589094,83.1053206,5.6385578
13480,91,23958.067474,14487.9196156,107.7741638,18978.7742217,2160.5732331,222.8989364,119.2743248,6.0318016
13483,91,24674.1692315,9347.9043439,125.9085452,13262.6277156,1739.3119344,175.5500573,89.7113072,8.9919458
13511,92,6844.5583248,11803.6019126,181.8451876,34278.1469614,2334.0223305,205.6505973,90.7941553,8.1389492
13529,92,9806.5922199,19863.6751281,5.2561873,1571.9278555,2652.2396609,204.3356306,107.0223952,7.2513883
13530,92,10361.7835221,21655.1185833,143.1955451,34158.5670382,2596.0029737,215.6556303,92.1687372,5.4716427
13532,92,10440.4078019,10751.9587864,374.3139076,122376.3205938,1200.8016054,186.753697,78.0618118,8.5081295
13538,92,11138.9629771,22205.6690531,135.0169871,22162.4675104,2573.3259489,262.3759461,138.9701987,9.1082818
13546,92,12645.4226319,14011.3947075,149.8420731,32428.8708677,3322.5753375,240.1484184,88.6397809,6.9513459
13551,92,13056.6999449,5350.0660972,458.1313341,159337.3213824,1090.603909,151.2928639,53.4427656,7.9391993
13557,92,13460.5097941,1226.1480105,109.0375404,15945.0745244,2847.5889266,268.1295464,137.5476936,8.7572246
13568,92,14669.2418173,16612.7672466,124.3480071,26553.4001117,2723.9275473,193.4175372,81.4000288,4.8812355
13587,92,16917.2775427,5465.2774365,619.1959513,433296.3177381,192.953392,237.2659154,130.7047478,8.2803108
13589,92,16979.3296006,2191.0969942,208.4778095,87418.0641505,2816.8243524,293.4634795,101.8274006,5.9253178
13603,92,19606.6218572,14576.0272226,6.293912,2300.4734967,2655.1937908,258.5706478,166.1338149,6.314589
13610,92,21127.9545827,9171.5095129,108.9234725,11549.9289481,2283.2464142,175.8418952,83.9448167,7.9636051
13613,92,21383.5958722,7064.6046632,131.6778367,38983.4178784,2680.7667363,226.0543216,78.4703623,4.31546
13619,92,22452.3201005,5614.9423144,144.4430591,28770.3309585,2386.1517722,165.1855242,51.0039841,5.095163
13625,92,23971.8174628,14487.2706787,107.5134996,19096.6034769,2152.8016115,237.5716944,130.7476676,6.3503993
13629,92,24690.2445423,9331.4982841,106.4298297,9209.1067785,1862.0330107,151.2266067,77.35151,8.2571635
13638,93,4386.4853735,17277.3807514,8.8047719,1589.7588974,2810.4576352,250.8152054,151.3333952,9.0648502
13644,93,6081.3929581,19947.6219309,142.6488039,59384.5967529,2884.501771,682.9293679,678.0726033,9.7461347
13653,93,6941.9099,18136.58605,95.2045811,8533.7683404,2672.5004971,196.5789274,95.0897718,9.4663201
13656,93,7479.7206017,24243.6228926,14.7576221,1574.4991931,2854.4162172,219.4678926,121.3042716,8.7910105
13660,93,7974.3289203,19159.7416821,408.9648807,130246.402665,1045.7954403,122.8378672,40.1814708,6.3560405
13661,93,8100.1771651,8758.6344041,75.3382889,4961.1094917,2398.9301345,145.2351998,58.0040832,8.1842091
13675,93,10060.310634,18317.6719122,13.9609416,1275.6224168,3097.4705683,195.1712835,86.4481597,9.5160674
13676,93,10364.3707327,21670.5244833,146.9345154,37204.1909125,2656.3646696,254.6550791,97.7327277,6.197237
13682,93,11125.2349589,22207.6474722,142.0917595,26556.2591323,2597.3774981,261.1639325,141.2575625,8.3298606
13693,93,12646.4671589,14029.0002295,150.2878037,36138.8521828,3127.0995355,276.6291324,106.4743415,7.2102237
13704,93,13667.8881666,2703.5490136,13.2943822,1581.5887373,2972.5804693,202.6159652,91.7498697,7.8913476
13711,93,14520.590962,15028.598344,144.9338418,16057.0099503,2429.1841654,175.2343598,68.9323274,9.6211795
13715,93,14685.3078433,16629.0320552,120.1073791,28920.3885298,2663.9854556,353.8755783,236.274726,7.5810012
13730,93,16741.8273415,18568.9182333,654.8544098,517314.9406495,0.0001596,228.3221723,134.7606243,7.4745752
13733,93,16978.2491583,2174.6774254,159.9410804,45539.8739673,3715.7029907,315.9393429,120.2138652,7.3399479
13735,93,17257.8532159,7471.2108478,141.4357887,29095.8857635,3259.7135906,347.3381054,186.8242865,9.9867539
13738,93,18009.4869519,16572.9854937,113.6845543,13871.9358663,2485.8584379,203.6410128,92.0736919,8.2712493
13756,93,20513.9999986,3624.6594512,8.495116,1652.185097,2998.1118957,256.3532005,162.8381971,8.8821912
13759,93,21138.6588153,9155.6586069,89.4338372,9357.2141628,2224.1396203,210.0663777,131.6439586,8.2916566
13763,93,21363.5231988,7029.2796472,125.8895583,33163.7795731,2706.7473835,324.2115697,185.2480017,6.6151639
13769,93,22474.992944,5575.4499771,135.8777076,27635.8687167,2233.7695722,264.3617102,145.2530729,7.4615278
13772,93,22962.759871,16512.8064626,2.8246474,1952.9756076,2084.7651428,239.1982351,179.9710617,6.7295645
13776,93,23961.2786526,14496.1008657,122.9565445,24172.4883873,1932.7991117,229.9005236,131.0125091,6.194953
13801,94,6098.1721122,19944.5768299,136.3396897,53095.4033148,2983.3850435,637.2914769,556.5960482,9.3519653
13819,94,8913.8971068,18438.8383801,684.1745583,636123.5733135,0.0001123,239.6092961,114.6423677,6.9632108
13828,94,10366.933537,21687.6164449,146.249232,34733.4665653,2967.2318112,285.4481677,123.208136,7.350442
13833,94,11117.420042,22210.1551397,123.742983,17918.2426594,2750.7617298,262.5878379,146.2750354,9.5935692
13842,94,12634.2737079,14040.8726347,153.512383,37703.4314804,3046.7523695,282.1145466,133.3680967,7.3331886
13847,94,13444.4950844,1280.4802605,138.1251304,26497.8854381,2630.5635122,267.0735631,151.67132,8.09781
13862,94,14712.7437047,16607.6164996,118.89857,27187.2008465,2694.2032723,284.0361373,174.5932392,6.3794152
13863,94,15348.0869591,15862.7094844,12.3452302,1834.5872571,2658.0862323,183.954522,86.4602595,6.1153728
13873,94,15986.3406688,6453.4914245,12.6881101,1487.3713163,2870.4236874,200.6856307,98.3434721,8.2240384
13879,94,16769.4295936,22059.1217127,5.2587923,1903.0440833,2347.0723999,180.7239424,98.2627557,5.3394937
13883,94,17265.7211134,7486.194199,117.7296916,21024.656126,3537.7000646,283.054641,122.1376732,8.054358
13885,94,17664.837701,13033.0411259,10.5630675,2317.7241051,2762.0745667,231.3254105,134.1143686,5.9054595
13886,94,17859.3321714,3791.2357236,411.1971914,144682.6150321,1375.6296998,199.6184167,82.3296702,9.2493939
13911,94,21110.7868696,9178.709929,95.3325298,7037.0330314,2301.1690869,159.5643574,72.3023131,9.3668001
13914,94,21360.7616611,7047.1024556,123.7877634,29968.2133556,2749.2307157,363.699368,243.3535571,7.9412521
13920,94,22467.2189246,5582.6030744,134.9647527,26556.0771384,2366.5395142,250.3948365,132.9966138,7.2697895
13955,95,6838.3280653,11855.1963541,171.910245,25053.5438707,2727.2939,195.4576402,70.8885626,9.4920225
13978,95,10373.2949384,21692.7355552,123.5050213,27832.3758922,3125.2501275,287.4100292,150.1466364,6.7537021
13983,95,11113.8404758,22183.1145203,129.3343891,22609.6205594,2768.8769394,202.4334549,81.7450896,6.4099878
13993,95,12640.5982113,14018.3631407,198.1730022,65511.6594111,2420.1152275,247.9406581,93.4652434,6.0678745
13999,95,13446.5993775,1269.9554631,121.1964816,21927.9035412,2763.9214648,267.4416876,138.618346,7.7009027
14000,95,13526.3354707,11517.6288641,444.2522621,220076.4850849,850.5042836,205.7585839,90.9710499,7.3268829
14013,95,14716.5263626,16597.1172428,126.9925077,30149.4482485,2595.2762901,176.1853382,67.4596696,4.0992978
14025,95,15868.1867345,2316.3017755,13.1256878,1152.9353552,3220.258644,172.5881094,64.8329293,9.1956298
14031,95,16303.7192827,24070.0862535,200.8422087,23021.7288532,1537.7318477,138.4362071,54.6700591,9.9073791
14035,95,16982.4992345,2204.7031702,185.5399421,53355.7441493,3699.6268026,334.144655,134.1952381,8.7812198
14066,95,21119.3610905,9155.534542,92.5497219,7199.4653997,2267.9628128,155.8299119,66.7706251,8.5106554
14070,95,21351.2626378,7076.3974065,115.9374849,24276.1447022,2600.2519843,175.8826228,67.9564982,4.29727
14078,95,22440.0087378,5562.6202385,134.4638952,29180.7471602,2308.8518952,283.0161956,159.1918421,7.4145452
14083,95,23973.2093197,14508.4619345,109.0376819,19514.9358393,2187.1518439,277.7333164,196.200509,7.4211812
14089,95,24897.7416827,10318.3581643,9.8866247,2081.580412,2082.3644746,164.7132271,87.9188118,4.6955926
14092,96,1558.2439387,18115.4082817,192.157033,27524.3036708,2248.7428606,156.8444868,58.7676691,8.6224856
14120,96,7907.3938065,11379.2167003,217.8954036,43039.4673248,2674.8485022,198.1248798,73.2503771,8.851645
14132,96,10395.5670871,21679.8612139,165.6638461,43016.4621944,2552.3278524,325.5170923,182.2854565,8.5458496
14133,96,10561.3114284,8642.3271663,196.8307269,24414.392076,2335.367349,153.5878508,54.3055484,9.9521927
14135,96,11138.0103812,22208.3923286,137.477249,24159.375331,2760.9709844,218.0228133,86.0980354,7.2144351
14147,96,12647.9852768,14032.2432488,179.8141827,52363.175648,2754.1735546,335.8145796,166.709577,8.4691047
14153,96,13419.4938274,1260.651445,129.1147098,27987.9019598,2602.1485752,191.4299676,77.0021813,4.912567
14154,96,13392.7177666,4734.9986039,371.4489719,117122.8177487,1149.6126305,167.0475074,66.7107915,7.8543513
14165,96,14693.2416792,16587.5701162,112.0375049,25674.4079281,2787.0263294,214.7876167,88.2326855,4.6324398
14188,96,16968.8446175,2226.2649895,140.5811409,31569.55557,4252.6241854,371.1940146,185.5001514,9.7231744
14190,96,17244.6875104,7498.4070322,116.9864204,18931.6665789,3326.2005861,264.8384654,125.0664073,8.2765776
14197,96,18024.4199582,16525.6397284,147.065278,17442.6251203,2062.9486898,178.1559424,76.88642,9.2574903
14207,96,19463.466097,17678.9155576,6.6457284,1243.1783004,2348.914142,220.4356044,143.7689303,9.9592544
14219,96,21371.533432,7043.0108054,100.3058585,21978.762422,2679.4121329,300.6085982,213.578324,6.1573936
14225,96,22477.1627776,5551.1798046,127.2877059,30742.8785956,2557.0603566,234.1368748,113.7559106,5.2984624
14230,96,23944.0965425,14518.4051542,145.7597916,29098.4493738,1792.7409853,249.7414166,185.9922431,7.6361473
14257,97,6090.6357411,19956.2589367,138.2852621,55453.4884606,3100.41582,673.1171578,587.2825623,9.7074914
14258,97,6498.6975947,14537.539783,345.7278766,116449.6574875,1285.7221224,238.3350693,121.2359881,9.7089216
14280,97,10411.0354401,21692.270313,145.2525227,30653.0367866,2838.6247826,230.2166295,98.7785499,6.6571621
14285,97,11099.2247522,22241.7952589,159.931655,32078.3322574,2602.8227926,204.5128248,77.4935501,6.7870774
14289,97,11732.3577405,10321.5010465,33.7789799,1866.7946282,2673.8118168,181.3213103,84.3083189,9.6615796
14295,97,12641.6463874,14064.9175605,161.4607693,43056.4673377,2933.0041469,259.089902,106.4689186,6.50469
14306,97,13899.7372097,11509.1901182,496.8331402,334012.676213,1.9288042,201.4695359,89.6869908,5.9262995
14308,97,14030.4074033,7473.1616853,719.4419649,666617.8633431,0.0133447,180.7534568,74.9979236,5.5883785
14313,97,14683.3218682,16589.4848867,114.4368343,27538.8688764,2787.0226402,224.8335095,89.5296853,4.6912323
14320,97,15092.7155747,15737.0192524,2.337397,2008.8820862,2771.6179596,253.1968866,169.6302568,6.9052407
14333,97,16971.071367,2247.7828585,141.0496168,32245.6151967,4112.4834682,370.8245446,180.229828,9.5701555
14337,97,17284.0441943,7467.6681923,119.9031705,24605.9441199,3416.1789224,289.2523058,128.2612621,7.2767997
14342,97,18020.5588591,16522.8635654,127.318626,14413.1446707,2198.4249039,179.9164466,90.9683752,8.6572194
14343,97,17951.9748967,23345.1002002,212.4877006,27586.5797059,1429.8787783,141.1538042,64.7424468,9.4077198
14366,97,21118.150704,9147.8117749,87.3165664,6369.1568299,2256.3958875,176.9547446,91.8800163,9.8522316
14370,97,21392.859804,7051.7100004,123.7731087,31148.6239933,2691.9001793,266.0722044,116.7789186,5.6276173
14376,97,22432.7885994,5575.9725919,126.1964662,24528.3696139,2797.213192,219.6164722,91.7443175,6.1227483
14383,97,23964.6983255,14506.9028292,105.9808888,18599.4820078,2209.2524617,307.4830677,232.9139165,8.1780605
14390,98,1575.6389938,18078.9708776,149.4231574,18521.9265298,2415.1311962,184.6090181,84.1151339,9.3033373
14406,98,6817.9398637,21925.2707832,512.7870859,330580.8905208,294.3895049,215.1297139,98.1905191,6.786112
14410,98,6966.7404315,22448.1722022,15.6134753,2587.1486848,3373.9853178,168.0183069,55.8939914,4.2429898
14427,98,10415.824224,21705.7952831,140.1604732,34745.191001,2670.0503166,302.7765389,187.7379154,7.1944957
14434,98,11126.2836562,22227.8652361,140.9167499,22601.0382596,2759.5429874,193.3587329,74.9804943,7.1755598
14441,98,12658.9959341,14038.322625,151.3046915,31633.5211682,3485.6992793,322.0892943,163.2603384,9.6752183
14445,98,13426.6152098,1261.2565501,137.6647211,28131.6752461,2501.6595171,264.5359296,146.3800697,7.5148398
14457,98,14716.1177687,16607.0006656,109.2523385,25371.6552987,2978.6944911,200.912166,64.3190759,4.2072261
14470,98,16974.2515054,2223.748069,150.7525405,36834.0510594,4139.4425513,302.3258783,109.3275865,7.7636035
14475,98,17263.7875208,7451.6959735,122.5856395,27356.0947581,2963.9486974,248.1866922,101.447954,5.8747135
14482,98,18031.482046,16469.3696587,111.1384974,13034.1524556,2246.3362594,187.262129,101.9055224,7.7867197
14486,98,18580.5047281,14974.4420662,12.2186876,1696.9404854,2439.7888653,218.9879163,133.6494117,7.8028412
14494,98,19916.3719175,13769.2967955,444.7579993,179575.5484651,615.5437227,184.0808051,94.0377974,8.0534847
14505,98,21118.4822053,9142.9745732,108.6838935,10990.2143661,2160.6466269,154.3928947,66.405012,7.3461583
14507,98,21344.8449632,7050.5897888,129.2050885,35956.7371845,2605.9865683,214.0056713,86.3636146,4.2828799
14513,98,22468.7613903,5583.1978538,139.4471715,33235.5069151,2523.2670926,360.421472,243.3453096,8.840233
14516,98,23736.5037426,5800.9780218,9.6050233,2124.7593902,2119.867403,177.9531906,107.4876484,4.935039
14518,98,23960.1990358,14510.3331636,144.6438115,29552.7091395,1994.9079675,254.9909692,146.0928792,7.5658922
14525,99,2235.5549856,21193.5974517,362.4084483,73511.8756252,1298.8690834,139.6764264,55.7273584,9.9560375
14526,99,2672.6792072,19160.6450614,539.5635505,247103.4640401,898.1166598,195.4473174,94.1433405,9.1028062
14542,99,6820.9146878,11866.0663223,196.3524469,36255.5078332,2221.0069813,207.2722274,90.56307,8.9789818
14543,99,6945.854071,18145.0157959,102.5952216,8278.1586356,2727.682557,158.1524687,58.0500556,8.9818519
14547,99,7913.7717087,11388.371733,256.6252998,49998.3073316,2495.1692042,167.9618582,51.445025,8.9081333
14554,99,8994.7538823,10651.1079894,544.2925103,298409.3968246,838.8784508,176.0684986,63.6015098,6.947926
14562,99,10417.9563189,21659.9088626,148.6493202,40360.3572015,2426.3794976,272.9178081,129.6884068,6.25088
14566,99,11092.8306973,18832.284944,17.0887163,1903.8760329,2849.2659129,207.4427556,106.5767068,7.2132959
14575,99,12255.6885516,11088.0340296,16.7513331,1634.2854599,2703.9096792,209.1015946,112.8812669,8.3947091
14579,99,12647.1384352,14062.2896445,161.2428545,38166.5512992,3323.1753041,306.4302083,114.2177019,8.6161458
14584,99,13437.8631205,1239.9265664,118.6533947,17392.7755032,2951.1382979,224.8891614,98.3327109,7.8680077
14593,99,14436.6475921,11254.1423129,255.8863899,35057.9117482,2351.2380121,125.115391,34.1977873,9.4467953
14596,99,14708.2101985,16625.6752252,115.6591262,27410.4478772,2638.9866803,218.0592615,93.3156453,4.6635444
