frame,frame,x,y,file,particle
9,9,21.2011812814,16.7828409691,cell4.csv,16
9,9,21.6314702712,5.2278288388,cell4.csv,7
9,9,15.2483813325,24.1122079307,cell4.csv,18
9,9,14.38398936,17.1903073637,cell4.csv,17
9,9,8.224214640800001,15.029464972600001,cell4.csv,21
9,9,13.844680827800001,13.1629726487,cell4.csv,31
9,9,9.221874232500001,20.4492802846,cell4.csv,23
9,9,13.6412684237,8.3565759811,cell4.csv,30
10,10,15.8004985021,17.754958467199998,cell4.csv,14
10,10,15.253514791199999,24.1119406936,cell4.csv,18
10,10,21.6372846493,14.1554577469,cell4.csv,6
10,10,21.1937686652,16.772944186100002,cell4.csv,16
10,10,21.6269553399,5.2370655669,cell4.csv,7
10,10,14.3904379472,17.1841175895,cell4.csv,17
10,10,8.216574429300001,15.032478039,cell4.csv,21
10,10,9.2025720996,20.4834508951,cell4.csv,23
10,10,13.6517887845,8.3401651069,cell4.csv,30
10,10,13.8406531538,13.150584697000001,cell4.csv,31
11,11,15.7871675567,17.7811769943,cell4.csv,14
11,11,21.6421144723,5.2481117046,cell4.csv,7
11,11,21.2143299342,16.7862155803,cell4.csv,16
11,11,21.6428435879,14.1620724223,cell4.csv,6
11,11,15.268144465199999,24.068683765400003,cell4.csv,18
11,11,14.3966057542,17.176883549499998,cell4.csv,17
11,11,8.2176557262,15.0197750679,cell4.csv,21
11,11,9.20275065,20.4757383724,cell4.csv,23
11,11,13.6228059684,8.353450365799999,cell4.csv,30
11,11,13.8345756922,13.1379193208,cell4.csv,31
12,12,15.7939904265,17.751875612600003,cell4.csv,14
12,12,21.6442388972,14.158280048500002,cell4.csv,6
12,12,21.1948743444,16.7965174874,cell4.csv,16
12,12,21.6436916864,5.248536922,cell4.csv,7
12,12,15.2697309405,24.0884394696,cell4.csv,18
12,12,14.379961293200001,17.1833847549,cell4.csv,17
12,12,8.2301983108,15.0187421433,cell4.csv,21
12,12,9.1967857274,20.4555518023,cell4.csv,23
12,12,13.6458351788,8.3537113533,cell4.csv,30
12,12,13.8459422485,13.1433927024,cell4.csv,31
13,13,15.2714638085,24.0782090342,cell4.csv,18
13,13,15.7819959649,17.767311196999998,cell4.csv,14
13,13,21.6797803633,5.2519198365,cell4.csv,7
13,13,21.191888827899998,16.802893988799998,cell4.csv,16
13,13,21.6478052103,14.1397986199,cell4.csv,6
13,13,14.386925729000001,17.1893510269,cell4.csv,17
13,13,13.670245399699999,8.3546235567,cell4.csv,30
13,13,13.8400149038,13.142665066800001,cell4.csv,31
13,13,8.239513717,15.0179535033,cell4.csv,21
13,13,9.185484762,20.4634452166,cell4.csv,23
14,14,21.662331513199998,5.2475198038,cell4.csv,7
14,14,21.644366418500002,14.153250318300001,cell4.csv,6
14,14,8.224958193,15.024331529,cell4.csv,21
14,14,9.1674469762,20.4932457281,cell4.csv,23
14,14,13.681334403000001,8.347793504699998,cell4.csv,30
14,14,13.8269369445,13.1380558484,cell4.csv,31
14,14,14.3906067392,17.1880233676,cell4.csv,17
14,14,15.256137695100001,24.0649528067,cell4.csv,18
14,14,15.799465404900001,17.7700348567,cell4.csv,14
15,15,21.2018952874,16.7897151138,cell4.csv,16
15,15,21.643875991100003,5.2612753602,cell4.csv,7
15,15,21.6344766051,14.157770867900002,cell4.csv,6
15,15,8.2378348195,15.015062819299999,cell4.csv,21
15,15,15.802544976200002,17.7878534105,cell4.csv,14
15,15,9.201190282699999,20.4945413709,cell4.csv,23
15,15,13.6903896762,8.3519856193,cell4.csv,30
15,15,13.8529086519,13.1355280663,cell4.csv,31
15,15,14.3774519462,17.1934606428,cell4.csv,17
15,15,15.2465775726,24.0675085371,cell4.csv,18
16,16,21.1877455578,16.7844646535,cell4.csv,16
16,16,21.6296405707,5.2721472424,cell4.csv,7
16,16,21.6455429933,14.151003470600001,cell4.csv,6
16,16,15.246962889599999,24.0733625029,cell4.csv,18
16,16,15.783788898400001,17.7748976868,cell4.csv,14
16,16,8.2299009793,15.0110357869,cell4.csv,21
16,16,9.1947822707,20.5210745984,cell4.csv,23
16,16,13.6716055568,8.3671393294,cell4.csv,30
16,16,13.8486672984,13.146534848900002,cell4.csv,31
16,16,14.3821713154,17.1731131326,cell4.csv,17
17,17,15.7968140513,17.794542737700002,cell4.csv,14
17,17,21.1654026719,16.783201100499998,cell4.csv,16
17,17,21.5909350505,5.3103452624,cell4.csv,7
17,17,21.6223930132,14.1497239302,cell4.csv,6
17,17,14.3805915994,17.1839757437,cell4.csv,17
17,17,8.2229369901,15.0098815464,cell4.csv,21
17,17,13.6703899681,8.3672298331,cell4.csv,30
17,17,13.8521740338,13.144308850900002,cell4.csv,31
18,18,21.169281431399998,16.777071921300003,cell4.csv,16
18,18,21.605812396900003,5.3309575113,cell4.csv,7
18,18,21.6274951039,14.1556561447,cell4.csv,6
18,18,8.2274155192,15.0145263855,cell4.csv,21
18,18,9.240778728699999,20.5303198097,cell4.csv,23
18,18,13.8218359475,13.117967702800001,cell4.csv,31
18,18,14.3871909115,17.192208204400004,cell4.csv,17
18,18,15.2529601439,24.1148987334,cell4.csv,18
18,18,15.809328223500001,17.768203740100002,cell4.csv,14
18,18,13.655156830500001,8.3562772349,cell4.csv,30
19,19,21.5742630152,5.3196909162,cell4.csv,7
19,19,21.633124855400002,14.1475490768,cell4.csv,6
19,19,15.8097636727,17.7895789429,cell4.csv,14
19,19,21.1857246299,16.7833369922,cell4.csv,16
19,19,15.2323856038,24.0777576497,cell4.csv,18
19,19,13.820301541200001,13.1208158862,cell4.csv,31
19,19,14.3691526694,17.1850233212,cell4.csv,17
19,19,8.228509231599999,15.0166127105,cell4.csv,21
19,19,9.185350834200001,20.5134676167,cell4.csv,23
19,19,13.639202412700001,8.3510381349,cell4.csv,30
20,20,21.197070459400003,16.7738027616,cell4.csv,16
20,20,15.7800864584,17.784416386,cell4.csv,14
20,20,21.572940001,5.2912224850000005,cell4.csv,7
20,20,21.6316783058,14.167067252299999,cell4.csv,6
20,20,15.242158578500002,24.0619248761,cell4.csv,18
20,20,9.2083293545,20.4592524481,cell4.csv,23
20,20,8.227547983700001,15.024434793300001,cell4.csv,21
20,20,13.6303708603,8.3513688539,cell4.csv,30
20,20,13.8269518003,13.116991152799999,cell4.csv,31
20,20,14.364486749,17.1845466829,cell4.csv,17
21,21,21.1887328241,16.762167942,cell4.csv,16
21,21,21.5705443087,5.2860306855,cell4.csv,7
21,21,21.6509600464,14.147200313699999,cell4.csv,6
21,21,15.805125053,17.765255432300002,cell4.csv,14
21,21,8.232690105,15.0221545114,cell4.csv,21
21,21,9.212236017699999,20.490095727899998,cell4.csv,23
21,21,14.3825909772,17.1784721822,cell4.csv,17
21,21,13.8315884474,13.1406881148,cell4.csv,31
21,21,13.6230591754,8.3557024654,cell4.csv,30
21,21,15.2430697998,24.075634015,cell4.csv,18
22,22,21.5792383332,5.2902662748000004,cell4.csv,7
22,22,21.1867892568,16.782428038400003,cell4.csv,16
22,22,21.6480827364,14.1443853777,cell4.csv,6
22,22,8.2324661015,14.9998006256,cell4.csv,21
22,22,9.210751782200001,20.4889023088,cell4.csv,23
22,22,15.2434499755,24.0638284734,cell4.csv,18
22,22,14.3711273313,17.1743289811,cell4.csv,17
22,22,13.8334202597,13.1631260231,cell4.csv,31
22,22,15.8040433291,17.7703291067,cell4.csv,14
22,22,13.6272214376,8.350538049,cell4.csv,30
23,23,15.2416301864,24.068464382,cell4.csv,18
23,23,15.805562659,17.7706053275,cell4.csv,14
23,23,21.5649945434,5.2614981169,cell4.csv,7
23,23,21.6480239802,14.1398381182,cell4.csv,6
23,23,13.841376261699999,13.1523894301,cell4.csv,31
23,23,14.3699131869,17.171905828499998,cell4.csv,17
23,23,8.2466933808,14.9967305542,cell4.csv,21
23,23,9.2207912443,20.5161892958,cell4.csv,23
23,23,13.62096054,8.3603030435,cell4.csv,30
24,24,21.2282778562,16.7980263161,cell4.csv,16
24,24,21.593720248,5.272915772,cell4.csv,7
24,24,21.6633553911,14.149339493600001,cell4.csv,6
24,24,15.7989063795,17.7613371288,cell4.csv,14
24,24,14.376124133600001,17.1692913112,cell4.csv,17
24,24,15.247863393400001,24.0974517008,cell4.csv,18
24,24,8.238926498700001,15.0098192149,cell4.csv,21
24,24,9.1878272772,20.538006611100002,cell4.csv,23
24,24,13.6178470505,8.3392100163,cell4.csv,30
24,24,13.8325616036,13.164203693,cell4.csv,31
25,25,21.2004402849,16.803183056,cell4.csv,16
25,25,21.6700298927,14.1428226954,cell4.csv,6
25,25,21.5977326569,5.2953592768,cell4.csv,7
25,25,8.2372603579,15.0121937466,cell4.csv,21
25,25,9.2078542077,20.5238474971,cell4.csv,23
25,25,15.7861331925,17.7810955055,cell4.csv,14
25,25,15.250404596000001,24.0768112138,cell4.csv,18
25,25,13.8467890546,13.1505450284,cell4.csv,31
25,25,13.6194061666,8.3314811417,cell4.csv,30
25,25,14.371891882600002,17.1670788434,cell4.csv,17
26,26,15.232302857299999,24.0750580166,cell4.csv,18
26,26,21.1858236535,16.8094071705,cell4.csv,16
26,26,21.5925128284,5.2750230296,cell4.csv,7
26,26,21.6722044873,14.134758896900001,cell4.csv,6
26,26,13.8463830741,13.1441980819,cell4.csv,31
26,26,14.3723813981,17.155621667200002,cell4.csv,17
26,26,8.2355595552,15.0048945851,cell4.csv,21
26,26,9.173878571200001,20.5168773352,cell4.csv,23
26,26,13.627813549799999,8.3293646911,cell4.csv,30
27,27,21.1896159256,16.817107854099998,cell4.csv,16
27,27,21.6624288475,14.1518656006,cell4.csv,6
27,27,21.5875511075,5.2518222029,cell4.csv,7
27,27,15.800384839500001,17.786836798699998,cell4.csv,14
27,27,8.236588212900001,15.012079727500002,cell4.csv,21
27,27,9.21764255,20.5019707795,cell4.csv,23
27,27,13.627342261,8.3110845187,cell4.csv,30
27,27,13.8222214336,13.140885225100002,cell4.csv,31
27,27,14.3855804154,17.1581560857,cell4.csv,17
27,27,15.2555999701,24.076425646,cell4.csv,18
28,28,21.215201148000002,16.7852107767,cell4.csv,16
28,28,21.6681236862,14.1434374289,cell4.csv,6
28,28,15.7829689407,17.7858590213,cell4.csv,14
28,28,21.5636439951,5.2406235859,cell4.csv,7
28,28,15.263803839500001,24.077071858300002,cell4.csv,18
28,28,8.247605143200001,15.022355060399999,cell4.csv,21
28,28,9.2021428256,20.493051328000004,cell4.csv,23
28,28,13.616254086200001,8.343021426,cell4.csv,30
28,28,13.8146306764,13.141857488100001,cell4.csv,31
28,28,14.396814949100001,17.1609307079,cell4.csv,17
29,29,15.7894473994,17.7491461462,cell4.csv,14
29,29,21.244104262,16.779087003500003,cell4.csv,16
29,29,21.5388509008,5.2379535404999995,cell4.csv,7
29,29,21.6709678293,14.150097742800002,cell4.csv,6
29,29,15.2535436065,24.0614041611,cell4.csv,18
29,29,13.8104879063,13.1372145902,cell4.csv,31
29,29,14.4006502496,17.1786200156,cell4.csv,17
29,29,8.2387767156,15.0151254821,cell4.csv,21
29,29,9.2328473777,20.5091653771,cell4.csv,23
29,29,13.6146184315,8.336719729799999,cell4.csv,30
30,30,15.783413322500001,17.7725572339,cell4.csv,14
30,30,15.243287666,24.0650324879,cell4.csv,18
30,30,21.2069288254,16.7425605315,cell4.csv,16
30,30,21.557112455200002,5.2451011364,cell4.csv,7
30,30,21.660372329599998,14.154808688700001,cell4.csv,6
30,30,14.4001809758,17.1709913125,cell4.csv,17
30,30,13.819885919,13.148708564700001,cell4.csv,31
30,30,8.2544742274,15.0159760116,cell4.csv,21
30,30,13.6168532999,8.3290005702,cell4.csv,30
31,31,21.197236833399998,16.765704617,cell4.csv,16
31,31,21.5512444244,5.2399793489,cell4.csv,7
31,31,15.787788741300002,17.7689042162,cell4.csv,14
31,31,21.6606937853,14.1598583746,cell4.csv,6
31,31,8.249787252,15.0325504274,cell4.csv,21
31,31,9.2350488613,20.5297406967,cell4.csv,23
31,31,14.3921377486,17.1848722155,cell4.csv,17
31,31,13.617242690200001,8.3392531452,cell4.csv,30
31,31,13.8325859862,13.1472835865,cell4.csv,31
32,32,21.660224597600003,14.162074583899999,cell4.csv,6
32,32,21.1882056727,16.7904461495,cell4.csv,16
32,32,21.565560152099998,5.2486711831,cell4.csv,7
32,32,15.7891508674,17.770988783299998,cell4.csv,14
32,32,9.262787604700002,20.523681658500003,cell4.csv,23
32,32,8.2506693953,15.0143318922,cell4.csv,21
32,32,14.404627336699999,17.1704263915,cell4.csv,17
32,32,13.8659234088,13.1334075453,cell4.csv,31
32,32,13.6136835127,8.3531651714,cell4.csv,30
33,33,15.2363618529,24.0531918812,cell4.csv,18
33,33,15.791416701300001,17.7428189263,cell4.csv,14
33,33,21.188198149399998,16.785403576500002,cell4.csv,16
33,33,21.574390499,5.2875552418,cell4.csv,7
33,33,21.6607980323,14.1607972741,cell4.csv,6
33,33,13.857234751,13.153644805399999,cell4.csv,31
33,33,14.4082584052,17.1639167872,cell4.csv,17
33,33,8.2437772334,15.0007892271,cell4.csv,21
33,33,9.2734648739,20.492191612899997,cell4.csv,23
33,33,13.607484648,8.3380648924,cell4.csv,30
34,34,21.2012176357,16.7873970929,cell4.csv,16
34,34,21.5740058502,5.2387563269,cell4.csv,7
34,34,21.6577383413,14.1689506181,cell4.csv,6
34,34,15.7932985453,17.7553708089,cell4.csv,14
34,34,8.2440576267,15.004716122,cell4.csv,21
34,34,9.251271749899999,20.5471840458,cell4.csv,23
34,34,13.636593683900001,8.3535878956,cell4.csv,30
34,34,13.8351194628,13.1624679652,cell4.csv,31
34,34,14.411673934000001,17.1763841803,cell4.csv,17
34,34,15.222289075900001,24.0607799866,cell4.csv,18
35,35,21.1922594473,16.772230957700003,cell4.csv,16
35,35,21.620820542500002,5.244491345499999,cell4.csv,7
35,35,21.6393347277,14.171195170499999,cell4.csv,6
35,35,15.805627609,17.7495754251,cell4.csv,14
35,35,8.2496977406,15.000795150100002,cell4.csv,21
35,35,9.262064925999999,20.540696018800002,cell4.csv,23
35,35,13.6386276248,8.3433166349,cell4.csv,30
35,35,13.832112678,13.1703979724,cell4.csv,31
35,35,14.4024496124,17.1714301591,cell4.csv,17
35,35,15.219355481500001,24.0588098014,cell4.csv,18
36,36,15.7860173366,17.7197958898,cell4.csv,14
36,36,21.2000322602,16.780950561500003,cell4.csv,16
36,36,21.6264399033,5.2308460645,cell4.csv,7
36,36,15.209602421,24.054067052,cell4.csv,18
36,36,21.6511630912,14.1787584745,cell4.csv,6
36,36,13.8435132999,13.1760517198,cell4.csv,31
36,36,14.3880049864,17.1625056767,cell4.csv,17
36,36,8.2564256896,15.017019305600002,cell4.csv,21
36,36,13.6520160345,8.3202170412,cell4.csv,30
36,36,9.238014015000001,20.5358003447,cell4.csv,23
37,37,21.2000605447,16.772620917100003,cell4.csv,16
37,37,21.5888762764,5.254057613900001,cell4.csv,7
37,37,14.3917654425,17.148831047,cell4.csv,17
37,37,21.6547623693,14.1604197609,cell4.csv,6
37,37,15.2151041874,24.0523553578,cell4.csv,18
37,37,13.8698009503,13.1762328435,cell4.csv,31
37,37,9.2364554961,20.5431959762,cell4.csv,23
37,37,8.2573492081,15.0226445183,cell4.csv,21
37,37,13.6343757093,8.337072951,cell4.csv,30
38,38,21.6659635896,14.1667868561,cell4.csv,6
38,38,21.2141925988,16.7613043498,cell4.csv,16
38,38,21.592885851600002,5.2682898986,cell4.csv,7
38,38,14.410621716400001,17.1498362369,cell4.csv,17
38,38,15.2106450692,24.0673798439,cell4.csv,18
38,38,8.2432484351,15.0282555385,cell4.csv,21
38,38,13.860093283000001,13.172103723700001,cell4.csv,31
38,38,13.6444752856,8.338943160500001,cell4.csv,30
39,39,15.2098673191,24.049577680800002,cell4.csv,18
39,39,15.7946932908,17.7567824091,cell4.csv,14
39,39,21.6655811279,14.1650664961,cell4.csv,6
39,39,21.224529381200004,16.7695269684,cell4.csv,16
39,39,21.5796633761,5.2378686814,cell4.csv,7
39,39,13.644979474100001,8.3252905639,cell4.csv,30
39,39,13.824645246100001,13.194618203800001,cell4.csv,31
39,39,8.2233276325,15.0196828367,cell4.csv,21
39,39,9.2302423076,20.50107718,cell4.csv,23
40,40,21.6698643645,14.152681831399999,cell4.csv,6
40,40,21.185413760899998,16.790124505,cell4.csv,16
40,40,21.599218858100002,5.2348016072000005,cell4.csv,7
40,40,15.7922063602,17.7314274117,cell4.csv,14
40,40,9.2098321373,20.4974483666,cell4.csv,23
40,40,8.2216820813,15.0275863696,cell4.csv,21
40,40,13.6412116108,8.3253189026,cell4.csv,30
40,40,13.840614668099999,13.165519182599999,cell4.csv,31
40,40,14.4199100989,17.1494882659,cell4.csv,17
40,40,15.21113727,24.041122041300003,cell4.csv,18
41,41,15.7791433059,17.756150206900003,cell4.csv,14
41,41,21.1821786362,16.7850397745,cell4.csv,16
41,41,21.602475896700003,5.247203508,cell4.csv,7
41,41,21.6661794055,14.1610330103,cell4.csv,6
41,41,15.211929998,24.0351267414,cell4.csv,18
41,41,14.403506806900001,17.136939933500003,cell4.csv,17
41,41,8.233231699000001,15.029763763700002,cell4.csv,21
41,41,9.2480332037,20.4616045118,cell4.csv,23
41,41,13.815631081800001,13.183116203800001,cell4.csv,31
41,41,13.6349194614,8.326180812,cell4.csv,30
42,42,21.170287687200002,16.8124568182,cell4.csv,16
42,42,21.6040041958,5.2388851369000005,cell4.csv,7
42,42,21.6643956068,14.1441702212,cell4.csv,6
42,42,15.214797194,24.0654985069,cell4.csv,18
42,42,15.7887029613,17.7513223141,cell4.csv,14
42,42,8.236637548500001,15.0297391181,cell4.csv,21
42,42,9.237817254800001,20.481749641300002,cell4.csv,23
42,42,13.813229662800001,13.1521003188,cell4.csv,31
42,42,14.405036109700001,17.154828393200003,cell4.csv,17
42,42,13.6334620737,8.3237937698,cell4.csv,30
43,43,21.5813482593,5.2401839684,cell4.csv,7
43,43,21.1655435913,16.8055529328,cell4.csv,16
43,43,21.6589343694,14.1591400106,cell4.csv,6
43,43,15.784438317800001,17.746741203099997,cell4.csv,14
43,43,15.208750550700001,24.0782279543,cell4.csv,18
43,43,9.2653249792,20.493726835500002,cell4.csv,23
43,43,8.2352639251,15.0319768432,cell4.csv,21
43,43,13.6442868232,8.3375986952,cell4.csv,30
43,43,13.835603742,13.1630078815,cell4.csv,31
43,43,14.4059517596,17.1481666823,cell4.csv,17
44,44,15.2173917725,24.0726044845,cell4.csv,18
44,44,15.7871675606,17.7580426566,cell4.csv,14
44,44,21.1930712361,16.799344307200002,cell4.csv,16
44,44,21.573271158700003,5.233136307400001,cell4.csv,7
44,44,21.6600102085,14.1713304533,cell4.csv,6
44,44,14.406775101100001,17.1598245813,cell4.csv,17
44,44,8.2183279922,15.0256123856,cell4.csv,21
44,44,13.8348499226,13.161299655,cell4.csv,31
44,44,13.6566072048,8.3542643817,cell4.csv,30
45,45,21.6606386792,14.1697094693,cell4.csv,6
45,45,21.1964377673,16.8173497275,cell4.csv,16
45,45,21.575146319799998,5.2364506887,cell4.csv,7
45,45,14.4069441127,17.1573094418,cell4.csv,17
45,45,15.2276035569,24.0849147308,cell4.csv,18
45,45,15.7897957249,17.7657562989,cell4.csv,14
45,45,9.250039003100001,20.503504650700002,cell4.csv,23
45,45,8.231123331900001,15.024063035200001,cell4.csv,21
45,45,13.6165734619,8.351084238,cell4.csv,30
45,45,13.8256485103,13.1730099182,cell4.csv,31
46,46,21.2152316167,16.822010731,cell4.csv,16
46,46,21.5823389163,5.2329895135,cell4.csv,7
46,46,21.6364212815,14.180665598600001,cell4.csv,6
46,46,15.7731514955,17.763574452500002,cell4.csv,14
46,46,15.2281137692,24.0641270095,cell4.csv,18
46,46,8.2339769933,15.0229841444,cell4.csv,21
46,46,9.245023123000001,20.4891374985,cell4.csv,23
46,46,13.624301732100001,8.3525926095,cell4.csv,30
46,46,13.8371172185,13.1629132739,cell4.csv,31
46,46,14.394327285,17.1558728042,cell4.csv,17
47,47,21.2150013159,16.7950463335,cell4.csv,16
47,47,21.579016399500002,5.2337125142000005,cell4.csv,7
47,47,15.7728669152,17.767019309600002,cell4.csv,14
47,47,21.649103447599998,14.1536564558,cell4.csv,6
47,47,15.206768158400001,24.0711688055,cell4.csv,18
47,47,9.2430333003,20.5014070422,cell4.csv,23
47,47,8.22314328,15.0261122653,cell4.csv,21
47,47,13.615882987400001,8.359304589199999,cell4.csv,30
47,47,13.837815432400001,13.1629387072,cell4.csv,31
47,47,14.3846104215,17.167648184500003,cell4.csv,17
48,48,15.7630267385,17.7753403022,cell4.csv,14
48,48,21.2050146857,16.7993271095,cell4.csv,16
48,48,21.5909652339,5.2262828743,cell4.csv,7
48,48,21.6427029547,14.1529303683,cell4.csv,6
48,48,15.2314249611,24.074245233400003,cell4.csv,18
48,48,8.2238286975,15.034746459,cell4.csv,21
48,48,9.2644065004,20.5526289716,cell4.csv,23
48,48,14.3959141955,17.1659846347,cell4.csv,17
48,48,13.6267463107,8.326487246500001,cell4.csv,30
48,48,13.821375685700001,13.1482461186,cell4.csv,31
49,49,21.1886974814,16.7858498217,cell4.csv,16
49,49,21.5885818392,5.2097378172,cell4.csv,7
49,49,21.6307345312,14.1751302758,cell4.csv,6
49,49,8.2239777402,15.0282006692,cell4.csv,21
49,49,9.2673671445,20.5312729668,cell4.csv,23
49,49,15.769858990500001,17.8003891386,cell4.csv,14
49,49,13.6277802662,8.332779735899999,cell4.csv,30
49,49,13.814255799700002,13.1534456352,cell4.csv,31
49,49,14.401489447600001,17.157187553,cell4.csv,17
49,49,15.2296769075,24.0632055379,cell4.csv,18
50,50,21.6307909193,14.2010223018,cell4.csv,6
50,50,21.2072251316,16.778089647100003,cell4.csv,16
50,50,21.5905102738,5.2090192543,cell4.csv,7
50,50,13.8336375181,13.147322194500001,cell4.csv,31
50,50,15.237255673600002,24.0545284766,cell4.csv,18
50,50,8.2297611766,15.0208892908,cell4.csv,21
50,50,15.8049179732,17.7616904871,cell4.csv,14
50,50,9.2933625922,20.539278811200003,cell4.csv,23
50,50,13.631634012200001,8.3203299311,cell4.csv,30
50,50,14.3966085959,17.155081721400002,cell4.csv,17
51,51,21.643944596500003,14.183004379600002,cell4.csv,6
51,51,21.224316613899997,16.792284630999998,cell4.csv,16
51,51,21.5586758154,5.2165810312000005,cell4.csv,7
51,51,15.789495507400002,17.7453867732,cell4.csv,14
51,51,8.219372600500002,15.0120035455,cell4.csv,21
51,51,9.277033494900001,20.521101259300004,cell4.csv,23
51,51,13.629919865,8.345515526,cell4.csv,30
51,51,13.853827438,13.1476680072,cell4.csv,31
51,51,14.387889585000002,17.157760020500003,cell4.csv,17
51,51,15.2365545976,24.0850502477,cell4.csv,18
52,52,21.600952550400002,5.1964377248,cell4.csv,7
52,52,21.6308315486,14.1915053708,cell4.csv,6
52,52,15.783884575100002,17.7580144239,cell4.csv,14
52,52,8.231031072,15.0230119817,cell4.csv,21
52,52,9.2703259705,20.4987694026,cell4.csv,23
52,52,13.6581523555,8.3277779359,cell4.csv,30
52,52,13.8284104783,13.154537900200001,cell4.csv,31
52,52,14.3825014369,17.1529607579,cell4.csv,17
52,52,15.2300063503,24.066779649,cell4.csv,18
53,53,21.214664155999998,16.8162795418,cell4.csv,16
53,53,21.5826894955,5.183335227100001,cell4.csv,7
53,53,21.6381235269,14.1891994815,cell4.csv,6
53,53,15.7896268377,17.768650860500003,cell4.csv,14
53,53,8.2280545389,15.0187729195,cell4.csv,21
