frame,frame,x,y,file,particle
285,285,4.937315194154248,14.006883227646442,cell3.csv,0
285,285,21.754331437226504,16.946563331259142,cell3.csv,1
285,285,19.04625740301422,16.36981472762058,cell3.csv,2
285,285,18.631159042265185,9.33158993186208,cell3.csv,3
285,285,18.368962333179287,17.45986689271936,cell3.csv,4
285,285,18.09076418237417,11.879195032018682,cell3.csv,7
285,285,14.631892844048872,5.338499369312417,cell3.csv,8
285,285,14.341178636819883,9.828252672004933,cell3.csv,9
285,285,12.619250779268087,7.260260967013832,cell3.csv,10
285,285,10.054849172956622,6.406690342435217,cell3.csv,11
285,285,8.680372994450671,2.748488898738869,cell3.csv,12
285,285,15.105590182174383,7.754340622928261,cell3.csv,13
286,286,18.10301062975787,11.906597345909832,cell3.csv,7
286,286,21.732590796394287,16.928929716018256,cell3.csv,1
286,286,19.04545433677859,16.344622428897747,cell3.csv,2
286,286,18.64636900962409,9.343202286571968,cell3.csv,3
286,286,18.382405953848817,17.514092851586906,cell3.csv,4
286,286,10.07023328909379,6.382267537373948,cell3.csv,11
286,286,14.621395215347473,5.340230298051181,cell3.csv,8
286,286,14.31232035443516,9.844799559483537,cell3.csv,9
286,286,12.609058384580514,7.262237104188283,cell3.csv,10
286,286,8.654830762661897,2.7596964263627872,cell3.csv,12
286,286,4.919061964308741,14.003228892803955,cell3.csv,0
286,286,15.107068979792555,7.76575462669852,cell3.csv,13
287,287,21.76667195047734,16.9478017784238,cell3.csv,1
287,287,18.647584848725185,9.334882833420657,cell3.csv,3
287,287,18.38866303830377,17.527036537794224,cell3.csv,4
287,287,18.09866410238255,11.904452668540822,cell3.csv,7
287,287,19.05805178384257,16.33493103274399,cell3.csv,2
287,287,14.629738449995841,5.360329778263429,cell3.csv,8
287,287,14.275092078349061,9.83682252770405,cell3.csv,9
287,287,12.632741708273207,7.269313138619089,cell3.csv,10
287,287,10.060699461089643,6.389939867489729,cell3.csv,11
287,287,8.64998430765425,2.771499665604285,cell3.csv,12
287,287,4.941132313933648,13.998195589615836,cell3.csv,0
287,287,15.121260043444524,7.772162374921302,cell3.csv,13
288,288,21.781963827542196,16.92840777974242,cell3.csv,1
288,288,18.61841471482904,9.324758207980265,cell3.csv,3
288,288,18.38473608453034,17.529915729319963,cell3.csv,4
288,288,18.097443411551684,11.883291367280707,cell3.csv,7
288,288,15.114616397058978,7.755077384162249,cell3.csv,13
288,288,14.635254270901735,5.333341704033413,cell3.csv,8
288,288,19.074724527773416,16.34453555273208,cell3.csv,2
288,288,12.63483862540443,7.264776349896723,cell3.csv,10
288,288,10.06275306682183,6.381139023835961,cell3.csv,11
288,288,8.639909859761524,2.762811450943715,cell3.csv,12
288,288,4.923679913080225,14.013363288788941,cell3.csv,0
288,288,14.297594693041933,9.841525319201816,cell3.csv,9
289,289,21.809632908609515,16.920094487069356,cell3.csv,1
289,289,19.04675855199153,16.32688140074521,cell3.csv,2
289,289,18.62323455117204,9.304695306865929,cell3.csv,3
289,289,18.400387123607402,17.507375106662597,cell3.csv,4
289,289,18.121381125110943,11.933505597132319,cell3.csv,7
289,289,15.105765109754003,7.779709842121185,cell3.csv,13
289,289,14.298944534821551,9.8347194948845,cell3.csv,9
289,289,12.651115881500736,7.265732389581665,cell3.csv,10
289,289,10.038848428769388,6.367298936275178,cell3.csv,11
289,289,8.649020440251922,2.757575973061087,cell3.csv,12
289,289,4.919622650243294,14.019918078675964,cell3.csv,0
289,289,14.610732801530238,5.336602647882554,cell3.csv,8
