frame,frame,x,y,file,particle
1,1,23.9516589999,14.4592590962,cell1.csv,1
1,1,22.4509087515,5.6216809886000005,cell1.csv,3
1,1,21.4993569604,7.0169673882,cell1.csv,5
1,1,17.0113948551,2.2525771642,cell1.csv,10
1,1,12.6780101053,14.013184709499999,cell1.csv,11
1,1,13.4476644083,1.2653315315,cell1.csv,13
1,1,10.349065564,21.6432726988,cell1.csv,17
2,2,23.962477434500002,14.4696435506,cell1.csv,1
2,2,22.4608862655,5.6354588101,cell1.csv,3
2,2,21.448710666,7.0127716928,cell1.csv,5
2,2,16.997576505199998,2.2654064749,cell1.csv,10
2,2,13.417932927,1.2893583816,cell1.csv,13
2,2,12.6548259121,14.0137411807,cell1.csv,11
2,2,11.107093944099999,22.1839512314,cell1.csv,24
2,2,10.3916739636,21.6310876247,cell1.csv,17
3,3,23.9565311795,14.4544849172,cell1.csv,1
3,3,22.5041221003,5.6198619686,cell1.csv,3
3,3,21.4091491963,7.0009330167999995,cell1.csv,5
3,3,17.012436182800002,2.2577012916,cell1.csv,10
3,3,13.4423938973,1.2818598583999998,cell1.csv,13
3,3,11.1021988362,22.177408832,cell1.csv,24
3,3,10.376417669,21.619297653900002,cell1.csv,17
4,4,21.4021908758,7.0016093812,cell1.csv,5
4,4,23.9604429014,14.4373835829,cell1.csv,1
4,4,22.4737353422,5.59743131,cell1.csv,3
4,4,17.029733818100002,2.2596690374,cell1.csv,10
4,4,11.112579611,22.2018535838,cell1.csv,24
4,4,13.4510457107,1.2726193212999999,cell1.csv,13
4,4,10.3686915544,21.63217689,cell1.csv,17
5,5,23.9539324366,14.468048691800002,cell1.csv,1
5,5,21.403000891399998,6.9884277879,cell1.csv,5
5,5,17.028027850300003,2.2538970292,cell1.csv,10
5,5,22.510169075,5.5965409267,cell1.csv,3
5,5,12.6554170908,14.0278047161,cell1.csv,11
5,5,10.372645420900001,21.6556440232,cell1.csv,17
5,5,11.1252341743,22.1609610505,cell1.csv,24
5,5,13.4619567352,1.2974004858000001,cell1.csv,13
6,6,17.0134284013,2.2591379066,cell1.csv,10
6,6,23.9656868317,14.457728005000002,cell1.csv,1
6,6,22.4838975479,5.5868389551,cell1.csv,3
6,6,21.4169124414,6.958394694200001,cell1.csv,5
6,6,13.451362680099999,1.2899651970000001,cell1.csv,13
6,6,12.6558170598,14.0261488013,cell1.csv,11
6,6,11.1113163277,22.1949024402,cell1.csv,24
6,6,10.359135253500002,21.6234389348,cell1.csv,17
7,7,17.010333036200002,2.2757555912,cell1.csv,10
7,7,23.9434424164,14.448460435400001,cell1.csv,1
7,7,22.497574626800002,5.622785733900001,cell1.csv,3
7,7,21.424621549799998,7.0132067883,cell1.csv,5
7,7,10.340488607600001,21.6150253954,cell1.csv,17
7,7,13.4531366847,1.276177707,cell1.csv,13
7,7,12.6686732258,14.0256308168,cell1.csv,11
7,7,11.1146469361,22.2009198968,cell1.csv,24
8,8,23.9746187645,14.491655702700001,cell1.csv,1
8,8,22.486622134900003,5.6468323335,cell1.csv,3
8,8,21.4062633522,7.0303979071,cell1.csv,5
8,8,17.009703703899998,2.2602172609999998,cell1.csv,10
8,8,13.4508975137,1.2907740933,cell1.csv,13
8,8,12.666865213700001,14.0287064044,cell1.csv,11
8,8,11.0928345292,22.187738550499997,cell1.csv,24
8,8,10.3604788761,21.607447344100002,cell1.csv,17
9,9,21.3911146566,7.0617280411,cell1.csv,5
9,9,23.955049118300003,14.4786219062,cell1.csv,1
9,9,22.4883104992,5.6253148143,cell1.csv,3
9,9,16.9981108946,2.2907424102,cell1.csv,10
9,9,10.3359761048,21.5813621194,cell1.csv,17
9,9,13.433256995899999,1.2914261269,cell1.csv,13
9,9,12.6650651162,14.0159247691,cell1.csv,11
10,10,17.0061498631,2.2826436029000003,cell1.csv,10
10,10,22.5002573429,5.6518184383,cell1.csv,3
10,10,21.380112962600002,7.0826499597,cell1.csv,5
10,10,23.9458233651,14.4857141332,cell1.csv,1
10,10,13.4242364523,1.2795755411,cell1.csv,13
10,10,12.6549199409,14.0337605561,cell1.csv,11
10,10,11.0999201607,22.2246542925,cell1.csv,24
10,10,10.3536229974,21.6212234397,cell1.csv,17
11,11,23.943363784400002,14.4847671171,cell1.csv,1
11,11,22.534658859,5.642181075100001,cell1.csv,3
11,11,21.3879038859,7.0542360478,cell1.csv,5
11,11,17.0312394066,2.2816854289,cell1.csv,10
11,11,13.4297093739,1.2703295532,cell1.csv,13
11,11,11.111699825199999,22.2010639055,cell1.csv,24
11,11,10.339780895899999,21.6230657483,cell1.csv,17
12,12,23.953801825400003,14.4862525398,cell1.csv,1
12,12,22.5630439281,5.6372112524,cell1.csv,3
12,12,21.375873516600002,7.0636268224,cell1.csv,5
12,12,13.4634325665,1.2547090971000001,cell1.csv,13
12,12,10.335077894,21.6036497241,cell1.csv,17
12,12,17.000570742,2.2700683814,cell1.csv,10
13,13,17.026947233399998,2.2722407960999997,cell1.csv,10
13,13,23.9635345027,14.4980420539,cell1.csv,1
13,13,22.544447776100004,5.630527117,cell1.csv,3
13,13,21.3748339808,7.072079604700001,cell1.csv,5
13,13,12.666254521,14.0471738768,cell1.csv,11
13,13,11.08651651,22.1820742157,cell1.csv,24
13,13,10.3401045601,21.593889946,cell1.csv,17
13,13,13.4409952641,1.2659387254999999,cell1.csv,13
14,14,22.537414012099998,5.6486034731,cell1.csv,3
14,14,23.978815517399998,14.475024946400001,cell1.csv,1
